delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
1425.3421112007588,17.5847252746697,7.380136060020394,9.755207095900811,3.3352719390072116,1.8492080644289908,1.511592945529447,1.3557309203356982,5.052464766586428,3.1684194696578656,1733.9838401681943,18.17174827224767,6.382475612241301,8.970651633050625,3.507488431955933,2411.9661976830516,27.759265618989705,8.684082362797957,12.600903298990522,4.389495414062979,992.6983445033517,16.340873871239985,7.08327093357541,10.951234683870146,4.0357028855709896,1.1308166433416644,0.4616801610097917,0.4203340028728706,1.5106740493611541,0.8836935378841132,22.70231235336474,0.9854831878097893,0.2753667855606076,0.20606872301430604,0.27150883549467886,2
1034.866475830321,17.882651438783345,9.598668959089508,10.251519548044566,3.3362799649615122,1.6927993584431817,1.4484541408329674,1.3610865727548713,5.291485064156666,3.598894140975336,1714.4844031567827,14.963835920836829,8.058651096744876,9.730725619832743,3.1629852110830234,2152.496017542415,24.069711263516435,11.134899470050422,13.020576255227937,4.049489533340894,754.102296979199,17.789994015935637,9.499910978823479,10.803899375064548,3.568017371830312,0.8100582092872252,0.14374631831428603,0.07827720083543767,0.1365823395304451,0.08015015405002926,18.98803334531124,0.7390186749225872,0.2280065621267992,0.21380241674367853,0.26744399596180096,2
1552.7637283535344,19.477078652574424,9.801422400047537,10.876857969768961,3.5021010237125196,2.7521795372186935,2.0581402815002017,1.6412688176368428,5.041422348367436,3.3736287949656174,2355.188363197049,19.897126372812192,9.472075069011119,10.317880363070937,3.6358787511256043,3074.885417742042,32.22711829748594,12.628037143719165,13.974616885762465,4.286220258418035,1065.6277972092564,18.436104849000685,9.225809811887661,11.664817358808458,3.8154139057070666,0.8915191900861806,0.16730206631414793,0.10320230667588617,0.15487170892506094,0.17631405630554156,8.13328928082919,1.3170736869735178,0.25237222881800514,0.18645694260023732,0.26769723326378436,2
1670.1674428730335,18.808216056058892,7.868725825403369,9.801980851918966,3.3972571839636427,0.721232157601674,0.7729852778985488,0.8088850261461443,3.9376655875620448,3.229694898094584,1471.6075979492573,20.741557795747752,6.094880307646487,9.18498318839898,3.2691000368379997,3251.2961675837937,28.673908063452668,9.38985702332018,11.551209019417334,3.8195315789842104,965.8169151561831,17.645811019076824,8.135728970754618,10.512412841589057,3.4092745683761865,0.9459645755917814,0.5681101813534936,0.4878535370976892,1.5255803873308174,1.0831978202040753,8.673653026934252,1.1943954677837714,0.2891281251236255,0.19908933892838446,0.2606696028590995,3
1225.2226642318346,19.410407916396167,8.093013142397291,9.940327842835602,3.783012438404897,1.2039593429273463,1.042101792042748,1.036056216086319,4.1202156415841324,3.0817576521783225,1224.918109561152,22.684087962112766,7.496191640805698,9.3720365038858,3.658580112148163,2649.9663885558025,33.22640748851739,9.712027860569638,12.006144625056338,4.14904993815669,633.7250757631037,18.518480835183,8.015925399581969,10.660824303332468,4.009402788656937,0.8898251976972089,0.3332519995685326,0.2895183286938189,0.7871960288135293,0.5541552710971591,11.884177078228472,1.2094783099368178,0.3217401015542414,0.20219608715490497,0.26214898585814395,3
1489.764773922526,18.012223180363282,7.6676098866993865,14.099638063588706,6.990638426376129,1.108723672191621,1.137542070711663,1.069418237085304,3.8869189006932605,2.823432568327322,1313.3903245335557,19.239632935991306,6.773250142885171,12.101754483077038,6.060899875867986,3997.6471729840955,31.296152430199967,9.488499554242743,14.971595828156671,7.134544106325953,746.7719082870555,18.101303786622296,8.613163153327715,21.8091996130088,12.344239040301764,0.7575207318096046,0.2270594726903612,0.15612316038429236,0.3968222181298934,0.25512698739863243,14.875114236606514,1.7152544546209039,0.2793514492652415,0.19265880817473188,0.26323292118929154,3
526.1583041505365,19.780242739515714,9.079196600179984,11.735280264409315,4.087194813884048,1.4563230355572327,1.363398434868776,1.3407086309577094,4.046892912792983,2.370546267124192,823.3718967832754,27.22662621742032,9.39142767690705,13.685697690462833,4.957367523304058,1183.4036156957939,29.480838655698783,10.078220389458792,15.12231080523204,5.142530801265407,510.343201627246,17.94113070907094,8.874502793200389,13.129959374420334,4.756928672724768,1.0174612499603983,0.8359312932681395,0.7393234121735021,2.1900474255257083,1.0906104451492338,0.43337138359671556,0.14098547076182466,0.08495329741420611,0.10923318383948703,0.2489022356196898,1
1184.1572263848298,23.374436945571745,8.806230349555339,11.201070419398441,4.1191772890582286,2.155959574217229,1.78806836638968,1.5423732850457088,4.733331333514801,2.3511453608491415,1663.38950194646,25.74226321198546,7.745330550811895,12.585647466648972,4.703891961908288,2392.972929271001,29.415835247553385,8.98119429716397,15.336703043846889,5.336776290364676,1108.3831661895229,22.1019762739485,8.493175302451075,12.957948863531959,4.649902384366372,1.156590506937482,0.8219625986872949,0.8503658704775164,2.5391835244136103,1.2943052943519013,1.3844333576359291,0.24426328114087478,0.10888119564199268,0.0975093648739777,0.2549275366304738,1
1911.9073504367632,24.494518655236142,9.565304672472603,10.840433937024429,3.6697197991487123,1.3332960608484463,1.0889378399658525,0.9375562947240774,3.134519836204581,1.8106838641963985,2074.5978021179235,24.78916505552057,9.00546172259253,11.87647373238276,4.347824204606563,2898.8630518374903,31.32840539673579,10.494094519033293,14.403650095143298,5.109376715780105,1718.1735883793683,22.874631232000638,8.936194366096734,12.141117553598948,4.084751265148541,1.2216608999449377,0.8802834202861595,0.7990194055149102,2.3357205609653975,1.1884046239303399,0.2823579186260567,0.07205451568179563,0.04320432687297023,0.08413133121352985,0.2527631044672441,1
196.93477733634046,19.28966495950528,57.75750034543406,13.793399630661577,3.424585360077492,0.35769109579948033,0.3914903245165936,0.38824133708491704,1.9421207219369192,2.0896944336667316,777.2368746770795,17.159676192814203,52.760769878781595,12.178951577287965,3.1828301309913813,594.4122250314539,17.77631907156126,50.88803449933941,14.772470978669235,3.5599103851813254,307.48079270674157,18.104832368727365,46.522466333190096,15.88403214170423,3.9813230641252604,0.8307059283012925,0.8438824160962665,0.8190673279513045,2.4314546548418927,1.2186098088882946,0.41237505499823074,0.1202585020410562,0.05300555999082895,0.08050615378062978,0.25337639880343343,2
