delta ch(1),theta ch(1),alpha ch(1),beta ch(1),gamma ch(1),delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(4),theta ch(4),alpha ch(4),beta ch(4),gamma ch(4),delta ch(5),theta ch(5),alpha ch(5),beta ch(5),gamma ch(5),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(10),theta ch(10),alpha ch(10),beta ch(10),gamma ch(10),delta ch(11),theta ch(11),alpha ch(11),beta ch(11),gamma ch(11),delta ch(12),theta ch(12),alpha ch(12),beta ch(12),gamma ch(12),delta ch(13),theta ch(13),alpha ch(13),beta ch(13),gamma ch(13),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
74.63653988,15.83785234,122.6434904,17.2850929,9.884547785,73.29989184,25.44967674,166.8817967,19.66801827,7.408090347,38.84314107,28.48363255,246.194616,18.70535878,7.356573765,98.8973379,25.5096276,166.9427917,20.46492832,3.796116823,24.67947683,7.457679893,42.47305466,19.62510527,8.069100496,55.19014563,6.389930541,40.82352231,27.94606283,5.138673899,68.2899252,11.48189932,270.2796063,59.23617388,7.027701594,49.60835046,44.1457954,150.246183,67.02148363,7.485541654,33.48534635,36.69265493,43.83576631,47.68006373,8.699576076,36.89484178,39.93456176,40.89370119,39.90526843,11.62503881,23.91915411,36.24538241,157.7595506,31.48244439,5.457777869,76.09953523,35.20504005,222.6932961,28.53167892,9.689580474,74.67382472,30.82407543,149.0460471,37.64114093,5.06409122,111.2788722,25.61326218,201.1729246,28.46049298,6.87199938,3
54.91578616,9.434877173,71.18370934,13.05338885,8.757018574,121.1083031,5.915525847,58.54131573,17.69590175,6.029424333,140.4075899,26.3476804,130.6888782,19.56556585,8.009073354,206.5566782,14.66375778,74.36724569,12.04468613,3.506716959,47.79381885,5.094489866,7.348240065,10.06007858,7.704690546,56.7234819,10.94590299,58.53770676,13.98954641,3.231184624,99.30967767,29.23439733,116.9149858,27.60205841,7.966459745,118.4069069,29.0374451,105.4147815,30.31960833,3.476292757,122.0129643,21.08268213,70.35369793,16.61390551,8.339575833,99.97825519,20.92575836,45.89825115,16.23859698,6.803106493,96.44786718,14.90864089,114.077292,13.7462235,4.683633092,96.55125683,19.60569942,174.3497057,13.78436775,4.97666337,93.58652506,16.30870971,133.1469739,14.38870655,2.151905397,44.37039035,23.533992,152.6273752,16.58983218,6.704535836,3
121.4419405,29.0097293,73.26609281,25.45236204,12.90126624,428.7101656,38.62184008,64.95591149,29.15375641,8.782586518,289.0095832,64.30773592,159.4084055,31.67755273,12.11156,297.156514,52.6925188,91.84034253,22.09771756,8.220517553,252.5203362,16.84173263,14.56132294,27.40003658,16.01608981,194.0134655,17.34064052,21.55380942,21.3368633,7.531761717,201.2724143,56.84446711,230.2135725,50.0191115,6.900320862,194.8673574,140.0053089,625.5620084,113.9933957,15.50371695,236.8112901,68.26905398,250.5379375,74.64152059,11.57303107,149.6253304,82.20223273,140.317338,58.48833745,29.95445447,369.9914784,65.34464778,129.1436464,46.8982743,7.969075627,321.1082031,62.40072624,146.8241529,33.92363339,10.2559255,216.3967826,70.5846774,124.6973363,46.6250355,8.744664637,274.0789473,74.32968451,137.2709946,40.80771255,9.968691929,3
544.1907282,19.81775293,73.71320766,35.30544326,15.2437458,907.7735495,58.80593944,69.99564951,54.04955812,14.66479425,811.7985223,78.44876267,132.2884398,75.97468673,20.71830933,307.0567805,70.8338064,68.3999467,58.35394814,17.57767961,236.993491,121.5678687,80.54266577,118.8008208,79.54311634,573.4607413,22.92088067,52.36802971,40.77837895,20.53970619,605.0755192,46.77093722,143.8806736,58.38555255,22.88110368,466.3513397,34.86927519,115.6102558,52.68453157,28.7952512,392.4737302,46.92079322,62.28815875,71.69404437,34.85435044,461.5321073,67.2522419,91.42598163,120.7890437,36.23840081,506.9319707,79.98410794,124.4690673,76.23261662,23.21091767,462.0164799,55.22368052,136.2974797,53.81812307,20.70398858,408.6399393,58.99350965,103.6963439,60.21572616,22.83721213,437.9547923,52.61321066,125.4918717,59.75511418,16.99736853,3
2927.611166,346.2290354,279.025452,126.7845334,22.39203917,4507.703036,474.096994,330.3819272,144.9005602,27.02775247,6326.24103,651.6892098,412.0243049,185.5670992,34.71341434,5748.955102,626.872395,379.8140983,178.8939555,36.44268132,5004.148055,538.7129792,149.6850506,236.6583486,143.1330354,4971.601921,354.390908,163.5139375,118.7556117,32.92292214,5573.0042,468.6405867,375.4615824,152.712753,34.50097537,4982.512517,372.3535856,759.3588787,202.3342118,38.18711927,5348.237718,423.4702769,372.3552681,155.1838745,33.49336576,3846.16524,594.363643,294.3314289,214.6418644,117.7878567,6526.282767,629.2734329,338.9854294,206.4059622,41.53575951,6174.94785,641.8570327,414.9593111,193.3373871,36.05430822,5848.754405,605.339867,352.4846898,184.3499625,34.67834069,5636.896864,621.7750331,416.5217864,190.1480956,28.53355573,3
113.8347111,17.43946157,100.1312027,27.76472532,11.8825853,286.1503742,23.24290651,132.2736524,36.41605329,14.69964712,500.9788849,31.46221384,188.4070285,43.63034889,18.57263008,521.591165,23.65355071,169.1642719,41.06687822,18.71593811,173.2546455,8.618094979,61.66545343,46.81787411,98.75327435,186.3778885,24.0646966,6.157697306,21.77201227,33.56960568,201.6530104,28.22209353,154.946128,21.47772209,18.0115374,159.525419,27.22215504,356.4188036,40.20565718,22.27444034,171.58407,18.92480035,137.1055664,42.70391098,45.62334886,253.4997386,35.81736811,66.0736378,63.45512928,60.15439712,242.5182034,67.47718308,110.87266,50.36684124,17.21855543,310.9614139,36.9246143,184.8705856,40.93834049,11.41749735,300.5341152,42.92065772,94.65141939,41.78083447,17.3526056,290.7206393,37.84699428,138.2520785,45.979907,14.50753614,3
1088.149412,26.27534454,40.77817098,43.12897018,30.34322672,1489.163101,42.80286836,26.86082739,63.62125592,36.16151548,2711.890671,35.29329259,100.1220625,75.50520256,38.57258359,2073.25679,43.04237393,47.33205864,69.84068868,39.51602646,1744.391083,120.4107841,56.26303795,72.90991115,63.8177992,1219.92153,45.6547328,60.57518141,25.7211104,22.97264141,1397.177671,86.97556535,270.9433584,56.81439177,21.54075762,1382.1446,75.15615241,247.7221341,74.44253569,27.5530241,988.8459532,57.01755875,248.5701487,102.4029893,39.15733409,6575.351793,49.10057795,249.2217819,130.8125304,68.02786413,2324.418315,55.27541963,184.7671573,110.4519128,48.04898159,2156.044348,62.60970259,122.9411191,79.09013182,43.33138786,2597.574264,64.44729821,168.0942974,104.4971068,59.34124231,1929.559096,66.75933136,104.8186412,70.26345822,38.42871713,3
1891.01846,59.51332042,68.43014957,17.02301307,12.24395755,1816.373777,106.6401141,63.0348137,32.34453434,14.26012104,3162.196615,184.09864,220.8166675,25.52676121,9.527005886,2525.982806,201.1707272,112.6973321,28.42145864,15.05099485,1865.365208,62.41866301,12.7018211,52.65126153,135.8262426,2332.877423,47.21989137,43.1232525,30.23938728,21.58446153,2731.189181,46.57797949,267.8332048,26.86825711,10.30853573,2072.150574,68.88342356,277.0345594,42.96395142,13.95713502,2260.142277,99.62934304,89.2267913,47.19460613,61.68407834,344.6018524,138.7563563,22.94415579,69.74379313,141.1383301,2219.236229,175.4426432,118.7116173,35.97855623,16.35091139,3031.490822,175.2151904,169.3983906,25.50471163,12.67789117,2185.239356,151.9250699,84.55300475,41.2984361,20.15756711,2435.779741,97.71607379,81.06416659,27.33781795,11.31584752,3
128.1440752,12.63576574,15.02321615,30.52490304,16.03366498,176.2215206,14.37638629,25.04637066,33.99066136,10.07630625,249.4777743,49.65423286,29.69984772,52.95248709,18.75591136,177.6670943,34.45153394,27.6635883,49.45915033,15.07445834,95.19341635,7.7612501,13.32286934,94.26095605,94.33435469,143.3318333,9.502103316,2.614515983,30.75080844,11.05172235,152.1893434,22.11541461,72.91898344,38.10961786,15.77174013,132.9855908,45.78170111,530.7084928,50.83328901,10.68549232,136.0013192,40.78649078,219.1226625,74.63068674,15.67029373,563.1300823,46.66713196,33.08214902,103.1820333,38.74186668,167.7685931,46.27952193,13.17893337,77.48137778,10.47669442,420.3389698,54.70173528,18.95433238,55.86365206,11.56206929,168.1187278,39.39188281,16.24373254,73.14470285,17.53947311,240.6906488,22.55467257,22.33327473,50.81693114,16.39060838,3
220.5523851,43.56201428,91.23034928,27.81081584,13.55905335,286.7960833,82.17219129,92.78770264,39.31360999,13.46887161,534.263311,139.3408558,145.6416496,39.88762489,15.78389025,778.8080811,134.8463538,102.1820818,36.13549902,9.681361463,789.4828209,82.07169908,23.60070302,92.36627284,25.70583806,174.7872198,17.36709132,12.75361753,40.22956731,6.904854777,389.20866,22.99148439,65.25641625,55.12882369,9.023077862,482.4082163,35.30405734,356.7896082,89.31004399,10.88889623,528.4468684,55.95135586,261.6547079,88.53799828,12.00485095,847.2003712,107.4945076,242.1669212,100.2989106,24.31187886,1095.516477,133.3949229,210.1323355,82.05265228,25.00288453,914.7284431,80.40106257,183.5155233,53.77714585,21.2243335,784.1673664,112.8605853,215.4363316,81.56247557,16.7382486,730.5663019,56.11702203,246.7994234,53.76403554,15.29253542,3
20.1181088,4.050265213,7.123679973,19.78493793,10.65154493,206.1918207,15.47700244,14.90315873,35.97346135,10.85592489,196.0942815,31.40525252,52.87650111,49.86151567,11.10095948,441.442971,37.12626586,16.46014964,39.99689278,17.18327807,1683.726319,293.0946829,69.29943525,146.9476666,47.4901279,53.1536095,21.59286154,62.77676702,25.55717011,5.689635264,217.8502128,45.14947342,179.5837056,49.86337738,13.83813229,217.9871858,86.54755822,55.8108001,68.16021024,14.38739374,217.4422927,71.91758652,108.0628527,61.32938904,29.91042153,331.2477194,77.65922554,147.5248527,62.15804985,17.81610936,337.6784356,66.48532573,117.9608999,29.6008338,17.15753126,321.3646552,49.81316263,45.34139833,35.45382701,11.31692995,421.290909,69.6389341,130.1560996,33.24407746,10.14971891,186.8341269,63.7928181,61.13204554,35.44786526,10.04492626,3
206.7222161,49.82070428,27.50167254,31.95978424,12.84159423,507.6593313,83.08815155,21.71442939,23.88100766,16.80576459,449.0289883,28.97053321,34.8587671,61.29512406,23.97729106,139.2698614,21.63536985,19.06844835,48.3725095,21.58265977,189.6752983,15.91690457,36.12715153,62.9707098,55.8735167,123.110943,16.82712491,64.44584842,40.08406874,12.398789,167.7939176,21.83662657,183.2346793,65.03367085,14.78039172,114.142022,36.77783377,196.6909015,122.565536,23.7476228,74.4779441,45.63699964,114.6721325,90.97716475,28.97093153,504.4034926,58.66680594,55.36629293,105.8299328,37.34545531,352.8548173,35.44671926,20.93871418,75.16349953,26.55841861,388.4982915,28.06492694,30.19774006,66.68818578,14.66396286,525.5409042,34.79912078,33.83305375,73.68505685,20.39941161,269.9829216,64.02556566,38.58913386,75.01308062,14.14646065,3
69.16079086,11.17174774,52.64859997,37.17239249,13.17921989,315.0574221,50.42938276,53.63288425,42.40079476,11.72699308,123.6475547,30.1879791,74.72649612,49.64555207,12.76325236,114.0737237,39.54999577,54.04912714,33.56860064,9.63775764,35.67077097,26.29342414,11.96928138,28.47405472,31.6982905,54.37325414,20.03287715,9.121857837,13.10162705,7.400974273,74.48903462,21.78800192,38.88660044,33.61950509,8.893539356,34.3579204,23.43839892,213.3899839,84.67847701,12.90073653,46.80273506,33.00103641,184.9281677,55.61793087,14.75836219,162.7583206,49.41897047,80.83528913,53.01327957,21.31722621,42.71772216,44.49730887,79.86527859,63.08221178,13.93048235,106.7847561,23.12411043,94.99823373,56.40564733,14.33119292,57.33586304,41.53476743,89.03360317,57.10217893,19.33182166,66.49231035,18.75257977,134.6139487,65.20903555,12.74814714,3
56.66074746,17.10845838,35.73575942,35.45936674,6.88083373,26.84046425,20.53878132,39.43577321,36.16731536,5.740582641,68.40277993,59.80681991,48.07327728,67.22235827,6.161552728,37.46025442,37.43701156,35.0552712,45.25111929,4.544894178,22.56340718,8.340483581,33.8455525,41.02490296,13.55993669,20.12647346,5.101846995,79.00920713,22.22470324,2.763664055,48.87689559,18.56124159,270.3553739,43.70028041,5.134196146,56.1448578,23.32194605,382.2563063,47.72720664,5.855863476,23.91823815,31.42701605,354.9530006,60.2631814,11.73457142,9.606835867,35.48699161,194.7567822,82.22355158,10.14447561,36.49645115,30.71365331,104.9718763,75.88771547,4.008286494,56.05234677,57.52992084,89.91169563,76.01984128,5.368026918,37.33627913,15.9377903,143.9310355,75.59898292,3.923922244,60.81414602,12.74255522,92.54816731,71.96165541,3.516310401,3
143.782126,6.132782406,54.53257571,55.86714473,14.35462856,151.6190245,10.25666733,55.39754852,59.73664334,14.74747506,191.7730686,25.72191123,117.3997426,85.91273137,16.35648759,241.1642013,16.58781023,84.04543845,72.83719229,11.88687775,76.43215648,12.68159218,17.05279866,36.88395702,14.63502566,64.55946341,10.68450742,31.34570549,21.66418202,9.0772737,89.40649145,29.90880632,200.7626032,81.49177333,12.94329064,149.1673345,55.34071873,323.4880632,146.7564873,15.79408593,156.7802004,36.62530008,129.0252724,91.73894702,17.31017452,98.74269581,46.58187565,141.4071995,110.3311412,23.39168542,175.5966739,47.98338746,152.1642854,98.22227922,13.29452847,185.5562663,23.2368337,139.6641948,102.2822543,10.59161607,108.3713574,40.46161347,176.0717349,94.98252268,10.4097897,122.7512544,10.56766609,128.5769538,108.3466522,11.29661357,3
62.1212769,27.24934302,92.77648621,23.69201549,6.947544563,17.13771659,26.05928467,101.1175488,24.39912809,3.351989128,185.6501685,63.44261406,165.4762674,32.00810236,5.995244962,78.76007389,33.58205187,121.7020265,25.45071342,5.873431818,39.37940038,23.92161612,46.87282367,13.25981685,10.19041935,45.76907975,14.28172206,5.12027573,15.68303512,6.854143451,83.17674695,31.06364719,77.43098215,43.09895579,7.426445545,65.13371404,45.1366022,456.2987626,106.4968021,17.89372151,63.58854788,33.20349725,209.221365,74.93710339,11.6942909,30.23233524,45.52846365,158.4203003,44.16249551,12.33233887,72.65491757,48.69370485,197.1548412,31.37691545,10.21491974,63.38713595,47.67895684,211.1477789,44.14723562,6.849069848,102.8208,39.35821709,208.8421859,26.32347837,11.77445327,31.21160742,45.52331068,216.4546682,54.60361528,3.314441121,3
134.4442196,19.0385432,35.5604213,16.18716676,8.19620052,96.28752708,33.48475522,31.69302228,21.71755612,8.723844212,37.35775449,41.51012671,70.59692323,33.17087696,8.558412812,70.03481142,33.10812588,36.73802614,26.04992452,7.393337283,140.3301719,18.49102766,7.561765798,25.93743681,19.37683575,162.9794974,14.90331986,31.02347435,23.32046282,4.897183261,130.8472549,12.69663837,326.6906489,64.32204116,6.460953789,174.9877235,22.03504058,476.9428802,93.85227866,6.770553296,126.1556569,36.45100498,145.970301,51.39588444,8.090747162,118.5174114,50.74143101,48.41492419,52.07935391,15.63580543,104.4942542,40.55231221,57.74406053,44.20957727,10.7077017,77.88164065,35.49014589,67.43673969,37.10554654,8.061339151,154.1203315,35.74371658,38.2544835,38.11197491,12.58564087,78.49042994,28.69875944,57.48624447,36.39479353,7.149191836,3
185.3870225,16.25184701,8.613972287,31.156436,9.233484369,258.2228902,19.7735024,14.08450254,41.16372172,6.002294158,478.7645557,135.4233244,36.01252653,80.23077093,11.40111813,527.3642161,116.4754146,29.35818461,56.05632685,10.06685628,2672.162261,366.6002058,148.0118913,137.3367962,57.54397256,212.8796256,14.40398048,63.8504982,41.42710173,4.155532342,417.8665449,52.69213504,299.9222525,101.9967942,3.471901378,314.5971657,40.934227,612.9564802,78.15526875,12.07659011,517.8350523,53.30997256,288.7741536,84.47276274,11.91958852,296.1116104,113.27971,98.44250878,99.03230641,34.10039187,412.3599031,127.6126914,26.29827733,87.88337318,15.82795868,384.0332914,104.2370917,23.65531158,78.23853189,12.33109541,522.6583942,101.5788643,32.14516448,92.97175373,13.98540788,406.4210041,101.6648158,24.97122588,66.69086995,10.94851792,3
440.2941664,29.38408528,32.61987585,48.39355265,9.6498968,673.0894724,74.13020271,49.0224907,46.5384464,11.86649722,712.2184978,113.6115022,76.42362388,65.63463806,7.617341602,697.0280802,114.5992095,64.56107094,52.51747718,5.977844109,475.6311024,69.85101673,32.48782369,55.1550421,45.90096436,629.1589098,56.36755714,23.59981265,42.80834087,13.85832873,529.5524315,81.53613086,62.40965847,86.6165515,6.899359822,412.7577312,60.8436807,350.9007476,120.5237229,9.642242463,429.1317607,59.02414392,151.3340966,96.80110178,15.84459217,810.1026472,95.03215249,83.71953626,72.97694415,20.37095875,686.4199724,114.8060009,59.92494729,56.52952889,11.55320483,512.5156096,80.15814033,57.33707285,64.33322482,10.56154947,833.7979259,90.15063805,57.58290102,56.51461498,8.531490892,601.6542126,53.81499612,54.0903739,60.39419288,7.703667888,3
122.9829266,64.05778362,101.5730944,20.19225057,18.28216009,174.4335393,99.0117832,118.8944207,30.11018171,11.92548916,469.3132322,92.89703781,131.5602505,33.03128254,32.73778739,392.8013412,59.7514823,87.43487725,27.20726863,17.72800637,886.779883,37.42640685,34.14331487,120.4183008,34.38963784,206.3473853,16.12887348,21.18140416,28.3746017,10.42132986,362.1544426,18.84004574,100.4994905,44.85277656,16.13506698,377.8884049,51.30609219,184.979485,65.67246337,20.3537334,384.8625872,75.65797478,108.819626,62.51260526,31.55801268,359.0095179,83.03755158,45.40619718,88.10747172,24.39909586,624.2032952,113.4892217,81.08383208,36.07268752,23.01949354,770.7187894,98.61964236,114.8725626,29.20820883,22.07953976,358.7964233,88.41585541,52.11265305,26.28867183,15.86839877,479.8904479,65.61939611,116.2073124,27.15010913,20.45811142,3
68.08066694,50.46351949,90.86138803,26.67140687,21.75737219,116.7749021,61.70216294,102.8158889,31.40530713,14.61359954,719.2253644,118.3890641,205.5623484,52.20560092,32.79737786,319.6833964,81.21724144,145.7387326,36.45990259,29.00412843,48.30634869,14.08835363,11.56959374,38.89747934,54.83666994,44.53169934,9.962218017,42.81152106,21.9163942,27.05060786,113.2717906,21.66700166,194.5735349,45.82262217,23.70278677,114.7255087,24.72011919,212.4283222,99.70740495,35.32831325,77.67564665,11.37070791,121.2757847,75.77817646,33.25157957,227.4180554,25.30704209,17.58928008,98.52592412,59.54691435,397.8061334,77.92547373,117.2076208,60.24813717,20.86136277,325.8383009,94.23137818,167.1015567,55.39354994,27.41166059,196.7887791,49.37307858,89.2159594,59.80533096,32.69276578,191.2000381,63.05304265,137.9447404,53.63039901,36.5267073,3
506.1758847,57.66954361,21.81250938,54.05471449,16.58635297,763.6654911,144.5229417,16.66883923,42.25083605,19.18355236,2634.105239,116.0463428,100.7688765,100.490234,26.92333998,2616.036491,92.2099767,29.57815791,109.1866849,26.97227059,3472.822496,311.6149815,161.5303448,274.3568866,52.14154974,362.0681533,13.22693244,19.97016666,48.71003762,15.36134819,665.0509055,31.47675727,27.36032267,80.76162074,17.22646922,898.771357,67.75233721,30.13186656,64.25410547,23.46984452,894.5159928,98.69440751,91.40122143,54.16789909,38.3149933,1384.660894,163.6884983,113.189851,71.77975571,38.74809619,2143.235615,169.0303181,163.1494998,87.96535927,34.81149196,1979.109998,89.21068185,91.39269101,83.55907944,23.57552427,1683.358063,132.6398364,111.9791789,85.26992297,35.37959349,1497.098561,56.51948418,49.31087554,92.60882014,23.54866487,3
207.7898214,79.3133688,38.54409757,33.31782524,10.45382169,399.6701747,58.4417131,29.4817706,37.0200294,7.062267354,617.6235144,104.7951359,38.92251842,35.79295989,12.58475609,553.4472884,83.71483775,27.49758596,35.47851748,8.014322079,724.5215879,52.40943081,88.34483961,32.31977038,28.66122647,467.4580613,46.42683405,164.1281827,16.41814384,8.579024835,534.2829045,67.65194508,375.1035336,36.19610926,4.371804377,362.4424663,70.44745921,332.800249,66.20482665,4.829203438,427.8818397,84.42131792,448.3837818,59.59616381,7.651689481,510.2532286,55.1710236,163.0339544,80.18798088,11.31712087,640.9867354,83.77097195,56.71105135,56.47247529,9.319778257,402.2631948,109.9704591,44.68599656,46.82873377,7.830815659,430.5894755,82.39304785,55.69989137,56.83706472,5.893081928,305.4064587,153.207519,89.40850219,44.99201484,9.164614096,3
33.69788364,12.84421249,13.67611949,14.78357484,8.515496912,27.55779671,14.57761721,21.83513659,15.75434284,8.374953195,112.6729668,21.25332852,31.17746284,15.69494553,7.13956412,24.86587071,37.80676938,18.3402247,14.94208478,10.25630732,9.61243807,4.229623394,6.01883984,16.12098983,17.58710342,19.72314214,3.097192524,5.640616704,11.61439437,7.716680758,21.3698335,7.735555145,37.22341723,21.00168498,7.28552264,20.09837651,22.29115441,142.0428719,27.23893536,7.286306514,17.966045,9.236762684,90.11756051,25.19644722,8.610793018,8.758095351,11.2102139,29.57226569,25.71972494,9.883506001,25.59241266,15.30715567,13.75722546,20.77692604,10.78069471,51.27655662,31.41375978,28.72873348,16.54417374,8.723739448,20.42457307,20.34974447,16.75152375,18.94022876,11.72656647,42.16106353,40.04492983,36.52811361,19.0279393,6.031819759,3
351.6884918,43.29915407,29.40557209,18.24423478,8.450052814,409.8302172,41.53416675,26.58861773,21.28867962,14.43334077,492.1575736,57.02952077,36.04944883,32.9273788,10.1670944,466.4043918,48.33034573,31.23093543,25.24182183,9.542201189,482.8470189,34.10730106,11.085682,57.00571629,13.3712944,526.9769189,40.37562716,20.33506268,30.08921158,13.99572487,534.7570481,34.9806562,49.5007384,51.56537714,7.209355814,530.2987497,42.33027722,79.25263661,40.30011838,8.883738756,430.5217544,40.84297291,62.01860261,36.66613777,9.075624466,534.3116032,44.52847079,19.06983422,47.91217533,17.19858785,539.0789616,41.69443693,19.91652042,42.24737383,9.749510156,627.1248509,57.23552505,39.6082592,30.92325931,12.78448158,592.3726898,38.69968359,23.31195971,41.99221286,11.5084001,597.5054771,76.3814267,38.25272353,32.02629309,6.664133039,3
75.66427192,23.69300806,104.1385745,27.64275293,11.28761914,26.81963068,43.83868844,109.6881471,35.30529831,8.922729098,190.8387849,65.29202854,136.8038372,52.28054649,16.62601286,123.502252,51.47284252,77.66551155,33.9188012,11.34276901,15.82649403,21.30013054,19.7944181,22.76052584,25.05496614,16.0983943,16.35331766,12.7163366,7.493342591,7.455837169,17.55009121,14.04478057,83.84619996,27.46173133,8.896580292,32.97948432,24.36042576,15.93222992,68.87188409,20.20287385,37.92613359,21.35371063,9.702413156,88.97393036,26.46694384,49.23852048,53.51179306,53.72352451,155.760939,31.86925468,144.6362468,56.26523185,92.17030842,85.83959031,19.31653963,71.58925998,50.12719554,141.1898832,44.30247559,13.66165614,63.10179607,57.83825575,106.2276746,68.07733372,16.52758456,61.28463742,35.33171017,161.0359494,49.22183687,12.08097572,3
319.6610593,60.09238981,20.85253918,24.89328318,7.759923689,231.099432,75.14445044,34.53658442,25.8299352,5.78611314,79.3590774,127.0278147,56.48497093,40.73103842,12.77642537,229.4012436,108.098694,45.71641763,16.79482617,9.465094899,548.3067886,36.20327519,18.97016107,45.37633256,17.84698509,589.8660226,31.20010559,32.29226968,25.30484463,8.475761817,736.3636422,82.21334715,143.6849645,37.54619754,12.22659702,608.4676093,75.30487086,69.26644005,47.53031103,12.87172953,550.9684452,77.50807742,62.5425082,39.4406908,22.04639802,635.6282641,105.4799962,68.12923058,45.38976567,32.03089509,306.3978223,100.2758704,68.81657395,38.19222349,10.14010528,239.6068684,86.01822417,46.18755578,35.24130756,12.58090008,457.9356959,95.59209031,52.29393305,35.58115568,17.16947873,434.9292883,111.7650081,61.98911022,36.52437242,8.567917006,3
250.8250231,45.6583956,53.84253959,37.67537335,27.63474891,331.993705,28.94513359,56.02845717,47.19634924,17.5088108,1745.449208,176.7679576,129.9046192,77.41584372,47.84005752,1172.491529,171.4346862,113.760292,70.93039501,39.70735151,5780.126901,919.1955,226.2820264,352.9297169,82.22840985,803.4141621,97.48257246,37.19963154,53.32746827,30.20769129,1397.31364,177.7916014,194.5662861,116.3256291,42.91273843,1310.888662,163.8120476,324.659296,77.69352363,44.16589162,1481.278101,205.277786,229.4808152,86.11439946,52.85742388,1696.533708,252.8057133,174.8922439,138.5926869,39.99813669,1413.930257,222.6255024,146.1493934,73.5240834,34.02128442,1562.918565,228.821996,115.6667375,81.88430921,44.64116578,1559.411801,225.2373269,118.3770206,59.12378523,40.20971802,1399.87706,214.6288079,116.398742,58.13245305,47.43628753,3
42.47221774,66.29146068,50.6753514,41.90507986,12.1177176,48.072066,90.00142456,101.1888948,52.18168616,13.88064945,789.2113279,261.5000666,152.2606626,77.47055404,17.85667598,528.2211555,205.3116467,131.13938,55.63399855,10.27054842,512.5205964,44.21601274,56.57119833,90.53126151,55.15216955,131.687194,11.75672063,50.3381587,62.92828168,22.77269461,226.3195767,69.46286734,127.1131612,84.36102327,14.74769361,137.285223,145.7555007,57.20229532,88.85910714,13.96542054,141.7750685,185.9391613,20.98324419,89.36299519,27.67421674,146.7928954,256.8767888,30.19443021,114.3769212,97.70041353,349.1090909,201.7115996,82.21507577,80.63948857,18.63399966,441.8329792,211.2743761,93.09517529,55.13248118,16.6785536,209.1288269,197.3371979,60.64837701,78.59659085,16.09858284,366.4847449,192.1098295,60.06955639,56.56590363,15.64261663,3
71.11848874,32.15825108,226.4047522,34.45386098,15.67188616,33.50174297,34.64622775,171.4371979,56.10780794,9.763237328,433.8228349,123.3778099,366.0272379,62.1107764,22.09743191,155.0914285,25.87040639,205.8042429,58.25234436,13.87355958,30.58075363,22.04554613,40.4667961,79.67113814,40.80899353,13.8397554,8.685132587,29.14553619,33.87041888,33.86982769,13.13811106,54.31103986,330.0549826,50.3344679,26.43434929,54.60125456,126.3884725,420.3121979,98.70254014,28.99268485,53.01371971,89.03733909,264.7515309,99.35732659,44.50325011,123.9388014,119.1468852,209.4306422,115.9269596,58.28005745,93.95284668,90.6125112,250.2619704,87.96184026,24.8475987,240.4950469,104.1597803,349.3340063,57.9647903,27.2253547,82.29707417,112.1272561,327.6271058,76.42769923,26.17641598,57.70506164,63.74830678,453.5225552,40.41955291,29.04657309,3
29.74537392,6.274474333,63.4469108,23.1711902,13.04855862,48.7866173,5.710545067,58.64280006,22.4403593,19.15984038,105.6774225,12.32043522,130.1641574,40.2351767,16.0512341,19.1903963,6.816074011,68.1954455,24.43675646,12.93649964,23.79442797,7.376798073,4.41270758,44.23516725,34.54041536,34.49448395,4.989952494,23.06535607,9.891631707,18.63968859,72.69337623,7.172286623,109.9748326,35.75757341,11.98097934,102.1757778,12.75964913,149.8954353,67.73529706,27.93655539,114.415988,24.31067413,43.19161796,41.72622726,39.48832578,88.2290174,29.68075768,42.61196529,61.94595637,81.84251827,96.02701918,26.98810511,111.3759195,40.10774303,17.42162185,53.87419063,13.45902013,132.7450489,36.70912707,17.02628929,110.4749358,32.25565604,105.55845,36.13567392,33.20009221,69.45120443,17.78382824,116.6505326,35.129512,16.21074585,3
22.97124729,246.2316675,561.6960152,29.24823689,15.6783492,52.09939587,207.0558567,473.6338896,45.99687127,18.42716571,278.4630757,328.7721614,718.3100831,53.50638808,19.56399162,197.8575708,194.6228142,344.3757827,49.09871098,14.39512036,26.24505252,81.62727945,218.1835892,75.84866091,116.8533849,37.78841224,88.38747229,247.7518189,31.28874488,29.24761986,35.31481166,245.8466306,980.3546001,79.32334505,21.01378835,49.87624595,498.9467948,1635.546117,139.0730011,18.37984649,55.05211718,413.1408383,1319.885823,117.8625067,29.22259688,43.89030081,472.333505,1421.682415,83.87097557,51.83167394,92.67257851,495.8075088,1630.780706,52.76013632,28.43624006,115.8139025,601.6086202,1330.903697,37.51582551,20.61983445,79.86054756,604.7094842,1949.487171,49.75162765,32.28536709,42.82428571,632.8202856,1575.979619,44.77386063,26.0456695,3
