delta ch(1),theta ch(1),alpha ch(1),beta ch(1),gamma ch(1),delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(4),theta ch(4),alpha ch(4),beta ch(4),gamma ch(4),delta ch(5),theta ch(5),alpha ch(5),beta ch(5),gamma ch(5),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(10),theta ch(10),alpha ch(10),beta ch(10),gamma ch(10),delta ch(11),theta ch(11),alpha ch(11),beta ch(11),gamma ch(11),delta ch(12),theta ch(12),alpha ch(12),beta ch(12),gamma ch(12),delta ch(13),theta ch(13),alpha ch(13),beta ch(13),gamma ch(13),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
50.89153085,54.67306726,121.5759927,48.2712157,34.93925548,44.97227321,43.60347916,94.90130159,47.30438248,12.51836072,90.49943214,52.79945871,111.1771195,47.79229266,74.64852942,48.78956514,49.50548893,103.737085,50.06947328,14.90739838,27.5145763,18.34982699,31.8348413,32.84525355,15.27860699,22.91577996,13.90655944,33.39559989,26.95892844,13.8437562,33.48445092,22.47334322,39.38988186,48.5796493,24.5021305,54.27882507,41.72413784,85.93507614,50.57574684,16.86872852,32.45554098,41.1286119,62.65134571,50.34129855,15.99000116,53.34392608,56.92588612,81.84940834,79.39116228,21.82213279,74.69530237,67.94139593,135.7320755,71.77367672,17.23705802,58.97446465,63.14487866,140.141922,53.840421,14.55268778,68.89011248,51.16481056,107.581506,55.43117084,12.76046497,52.4681929,52.8592951,120.5312565,48.6234307,29.84713371,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.27177555,57.55092777,117.7563098,53.6746703,34.11954739,54.91974558,42.93417145,93.80614716,52.01410023,14.03931538,113.5711368,56.31250908,112.1917485,50.95471233,76.55907159,69.33859265,48.42555923,105.6211842,54.81627783,14.8926882,27.19408809,17.05800143,40.82872988,35.93619372,13.85345042,29.20316043,12.3841176,43.40210799,26.51271809,12.0413164,39.07403892,19.85320999,47.10326026,49.82523903,23.06303185,78.45162175,42.97018181,90.790511,61.96420507,17.07157463,34.0801415,45.70948362,71.39278714,59.36638149,16.89982337,43.47190628,58.54249397,93.50413976,85.5322371,21.45060659,82.51650846,64.40246826,144.8254992,80.84467718,16.70682975,93.76443638,66.26239317,137.6245971,57.83995557,15.12545996,73.82870092,51.58266951,111.4648942,62.08378277,12.67971765,63.36102972,58.13949536,122.7049483,50.2407983,28.98374181,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.3802355,42.53562035,114.3303437,47.65086984,31.82102672,101.2904754,36.03496133,91.44027541,46.81319628,13.15849078,139.3815407,41.63697774,109.7951848,46.41878981,76.80434746,129.4260278,41.65751341,106.2521958,48.96805354,14.6692001,71.3682512,16.78667037,29.69682909,30.58190521,12.0131182,53.78289857,11.32123273,34.40526094,24.13980115,12.64210446,55.82362069,17.14398396,35.14909687,42.67151789,21.69225035,116.8154584,31.93572833,68.3410929,47.82125698,17.18997593,57.10965285,40.06780101,65.70974484,47.82707963,15.18668761,83.8875621,51.97165013,77.51526031,70.7209037,19.98807139,150.8587996,57.15177424,129.470467,68.27947354,17.42941308,122.7673359,53.03817497,136.6304732,50.77551163,14.59404168,144.2676647,43.93920534,98.5593107,52.16006968,12.80357446,91.7542686,45.68038066,115.168234,45.07209396,26.68979242,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025.220653,44.26450892,79.95181091,55.223777,37.5817321,1321.654442,45.0841352,63.90773933,55.36601842,27.14732063,23535.44659,1233.699302,404.8845157,343.0256986,153.6769781,1300.335909,49.52147935,69.64571106,53.31089966,23.03062315,1091.140165,29.80487127,33.75388433,80.27715191,114.7402404,1122.887941,21.35758692,36.8147067,53.14073833,52.35971621,1058.224975,24.91759285,57.10921005,59.5275468,36.34518999,1053.703299,39.95726426,88.47413067,57.34605247,22.89530697,894.7959167,35.7834322,67.17304573,66.06124293,38.44947467,1227.514353,56.07541831,99.51796688,97.422855,74.09404921,1252.956876,69.54535414,120.2282549,81.31217293,28.3367581,1105.75448,56.49113425,98.6648884,62.92284898,22.04440834,1041.726188,50.95412024,98.30336984,62.64235176,25.55165682,946.5631848,47.39441712,94.77522854,55.5980777,32.11295406,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.9424773,65.57670283,70.2744404,103.1161422,73.0134809,321.8125375,57.87557753,66.72668494,118.0156571,85.27776869,58335.28631,1964.611185,617.5622792,661.4147088,180.8953118,517.6415955,80.28678559,77.53587719,112.7818312,66.24667635,337.9556473,36.54387307,52.63593492,364.0515765,438.2382968,197.8060121,25.34177034,50.80056828,108.5717732,110.9178621,228.0181828,32.28994205,69.46698855,106.1727817,76.65330528,278.1943726,51.9384284,100.4014562,113.5985433,65.92769106,189.1986973,48.34267131,97.29224852,139.6351085,97.71450692,288.109387,71.50551312,105.3675315,243.8111135,206.1513635,397.6165449,82.2950988,108.6646965,143.2405901,84.51680989,321.6648563,73.30228674,86.94498618,112.4556947,60.64830686,411.9177815,60.65269537,89.03556899,122.4225453,76.71497041,267.1223278,61.75811546,80.68580602,101.2767799,64.10841578,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
