delta,theta,alpha,beta,gamma,state
44.27907982503715,6.189644430615841,15.964092256392707,9.997537114029193,2.5374219645921516,3
25.47759982415097,6.728130588814251,4.089375154036702,5.715734689436787,2.242768089865411,1
39.30073569244503,7.163054746719632,3.9737345874292807,5.532413635571267,2.2893432669045946,1
32.88266172354412,7.821510860460702,4.442717927599593,5.554936864034859,2.30757411810073,1
26.179042551456618,5.422545340734203,37.309983853341535,10.479879730266958,2.4207874046578697,2
19.250040206477234,5.2634334021941775,20.105320444720043,10.817890915741573,2.177332455618583,2
15.801089066795651,5.316713696506329,13.025205347069644,15.07768350527873,2.150860339628504,2
18.178322341079024,4.832111946465392,10.935330553212488,14.362093884373323,2.129646914187984,3
28.01976953640026,6.225556897202351,12.83017558071839,12.74308134206029,2.2874458534586113,3
24.11563683904805,5.155224057461792,15.34390509418349,11.598644435383004,2.274668595891283,3
41.17639711976645,6.802909177442913,4.038327137824785,4.8211626966373835,2.017361970013775,1
36.23032636905352,6.338213821569436,3.554081493250932,4.794289306133727,2.053145768490435,1
37.638737067857306,6.458964747814569,4.366129747917785,4.7025554918331816,2.193956179826155,1
20.124172606729694,4.356811290597704,2.912348238510149,4.521256410862212,1.93857959144766,2
22.095856871264388,5.327817932614226,2.9625654172211657,4.683406936228855,2.1148249145622238,2
31.189867740165262,5.484848985980539,2.9212366415250104,4.455768813520731,2.0408663543952463,2
29.19864744756239,5.339580340557809,19.72134464747995,10.691930337815046,2.4173105789955627,3
27.087863506621726,4.352991232842345,10.622279984959526,10.541019008458393,2.217067922865913,3
22.270971823365308,4.389863457621837,8.702776230581872,10.662608757961499,2.1450421576915777,3
42.734712698827245,8.061946066524872,4.847915487456845,5.813077786993438,2.3730705128281486,1
32.722168966086,6.864398838853652,4.384945038471181,5.663790247589326,2.439605948302585,1
600.883783247289,7.721162819387132,5.548650275338568,9.140421444206757,3.168177574202284,1
25.41147940830772,5.145673702664734,12.703519399128785,16.85446505867389,2.0786481152286584,2
60.98444437129645,17.295227853943594,23.06031548364033,33.16028850413318,4.254665855431413,2
27.076113661092474,5.350096488147926,17.76547023736995,16.834310570238237,2.2090227211129054,2
25.161669802895016,5.658619355490668,4.071568846657095,5.392465882820872,2.093345373139977,3
39.518690088685915,6.510921748143641,4.382092449630685,5.5740317442033875,2.0486958677695837,3
136.60726984438264,42.24759286890635,23.276425726990475,33.23357659743699,7.37163643878217,3
22.776975918506164,5.134282942088587,3.7801234482107637,5.657363953990184,1.6718079807673802,1
205.30094292811177,15.952212533196606,7.26781045171724,7.496740435497097,2.259193068512016,1
23.18075165118667,4.561829523220691,3.4479247356181544,5.681735896067254,1.8483640668225136,1
