delta,theta,alpha,beta,gamma,state
535.6190578387241,85.33090443368452,79.47796569700266,66.7788090674741,31.08161798845975,1
466.7365011599318,239.1182759664304,317.886045923624,71.72574133688074,25.42435735236409,2
242.77253789248022,171.16170242709353,231.80117922373438,57.48185373095316,21.332318411771787,3
2808.862000278453,140.86875667711047,71.72997418744842,64.57638715083257,27.690511847654587,1
580.5083279306316,134.7868039402848,120.46305174087286,72.16359518360395,30.99799302066757,2
840.8021099821846,166.34987303654123,152.06441787167412,132.9922959834315,65.61961745324182,3
460.49146985245267,86.85637577001476,77.90476266638498,63.133920157577585,28.099619707696565,1
515.7660973967646,225.9196148365931,357.3600295980965,100.72917020458624,35.243037989320655,2
484.8156692439542,235.57184235146258,373.26114097658495,94.04038838961407,33.28355944582644,3
302.4557765260606,74.94613424137744,78.31112078071044,61.81405558822569,29.00083354149912,1
258.06043796869034,271.9769147507727,491.90716993261407,103.8355239032635,37.32790419297529,2
237.13985758752116,252.90298226870135,336.8778762821131,80.25145286678546,30.51045031096879,3
1039.7268390575518,150.37078726899838,214.7751191064082,103.6704784898593,23.50330729919566,1
503.20112748662035,157.67099414772366,553.4430114886268,110.38840973621011,19.271414688417373,2
1001.6087156857948,153.4542703748603,432.90564597578646,122.08147037871555,23.60008675584552,3
2474.090477820973,175.9392365128391,67.13697255542387,85.0412101812269,30.64887975419459,1
5679.611424122505,121.11874035608561,661.0354658143873,141.61001353040407,22.41432124882535,2
1409.8591913509563,160.22450512317025,81.61233314600244,93.55910476280893,29.50418266342609,3
617.9408018856896,100.60898118060872,31.71509577641135,47.13545024456111,21.526381049468288,1
274.26476603761574,77.08570306082126,127.13164529716984,64.09406313498837,19.383529460040105,2
792.7740771548928,219.09283678181652,85.4452911344145,137.74350262623383,51.54736289429217,3
606.5389161448416,48.05239390456687,30.584084430767113,70.0257138843342,30.47992358628491,1
1664.7382110888393,55.2500378528361,53.30045806185557,101.61366426337904,55.61168890227031,2
2252.754325851609,59.27457143126091,57.63665357636323,87.9507237949802,39.34105365933406,3
213.13852144225396,37.90552982567145,34.39427137786931,56.59429791048907,21.890389001216363,1
2651.8201332451454,43.6941191444072,78.53649290021386,74.57629420335539,23.59575745432172,2
328.77658743659555,42.078232392795655,35.69720431127763,65.44335625766998,30.28155771508963,3
975.2946862243411,225.35301097551357,93.20770351417458,100.87642908239148,41.98059497198534,1
2576.3230836881903,81.40934094661748,60.48691300718497,104.0942454519022,34.51529876441772,2
11870.31289079646,2337.86614826709,772.7687589743667,712.1434535377588,178.8712799728847,3
1630.5024289255587,265.8923872999948,117.6316657733893,160.2733014730506,45.486039332717446,1
3211.9281924648208,170.124259565826,346.72359704611415,201.35829618883548,40.64290086654246,2
812.351275011304,102.43046993061517,52.83210173763452,58.716746329769755,20.317826106984484,3
