delta ch(1),theta ch(1),alpha ch(1),beta ch(1),gamma ch(1),delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(4),theta ch(4),alpha ch(4),beta ch(4),gamma ch(4),delta ch(5),theta ch(5),alpha ch(5),beta ch(5),gamma ch(5),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(10),theta ch(10),alpha ch(10),beta ch(10),gamma ch(10),delta ch(11),theta ch(11),alpha ch(11),beta ch(11),gamma ch(11),delta ch(12),theta ch(12),alpha ch(12),beta ch(12),gamma ch(12),delta ch(13),theta ch(13),alpha ch(13),beta ch(13),gamma ch(13),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.21642219,55.1593924,148.9021267,60.1763259,35.3673362,38.84073832,46.37442695,97.10583173,54.53779148,11.7063215,67.62982959,46.46636797,124.2463017,44.49900498,85.11506743,39.34353128,44.02179575,119.4750501,55.81838692,12.11801993,42.01766246,27.7135152,29.02067801,36.1836697,10.26162767,17.22647986,24.46061009,31.24161996,26.37997462,10.66285406,19.10894292,22.3091248,60.25996122,49.97436318,17.41552498,67.76625956,41.32046621,158.5088727,55.81934842,13.96508252,26.7794665,28.65487132,98.61965855,54.37016039,18.03428149,61.9158312,42.3957358,145.3250165,82.06827915,24.40160112,97.53582308,50.63288282,207.4480223,79.7053677,12.23910706,66.48030018,53.53314444,167.763876,58.19058127,12.02233692,80.85187198,39.61289561,172.1184093,53.87149411,9.55046758,80.32772431,50.83758255,169.9477358,53.62673559,30.93424852,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.89778579,45.75563641,102.9529126,44.55473467,40.53695752,65.69422432,40.03797235,137.7068878,45.87879848,20.90353531,204.1174086,64.4865505,114.0055013,38.71347675,91.57009617,119.4320889,61.09433922,105.5255906,51.13594055,20.71305741,17.49285174,9.855383033,83.26326557,34.478634,18.62400559,22.20839653,17.27436214,54.82698686,18.56465724,14.43694397,20.9845048,43.15540256,53.80633944,37.6749692,27.74729702,48.40259361,66.26553016,103.8275906,55.39185439,19.36720459,36.53922722,62.07898796,94.1353713,48.68044319,19.36968928,44.06336019,70.05897155,85.78750632,69.07355234,22.30315798,103.6764194,61.04811267,92.58523359,68.88845545,17.96746157,170.9340263,67.20609237,114.1697428,42.58038376,20.32042955,38.54140271,51.5096089,77.64603552,52.00452251,16.33337753,51.41457312,54.2290646,90.15802587,39.77253768,34.81225066,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.79264884,37.80710835,66.70050947,67.52030919,33.72318567,53.49776941,25.43266693,54.28600788,60.22614973,11.97347959,69.47077154,20.04150911,52.60837914,68.37471774,83.28850032,55.69128984,19.03000549,49.05005826,49.35077865,11.05719643,13.22177441,14.88950368,11.14682284,36.96484097,11.507273,18.717158,17.10409724,21.06795176,28.46207387,12.74747847,29.64089367,6.631105413,41.48506499,51.71736174,24.62759808,28.03166368,19.34448977,33.82573381,64.36968792,14.35460571,36.94132155,30.82646046,47.09054865,70.96823903,18.26978619,61.06424484,34.81675554,49.37839198,106.2603986,22.24819969,97.40977528,19.63042759,64.10720566,109.0797017,15.25214289,56.00803656,25.66097265,66.11872468,74.92590113,11.5694929,30.5946519,17.3860274,41.70763208,82.08691218,9.589472259,45.05479246,29.39255026,58.18082957,73.04565188,28.33276732,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.5181352,140.8027299,244.2449196,88.73497934,42.1307053,90.78465565,93.19413639,221.5087653,89.59580784,19.01661509,99.08672226,101.9445877,228.542026,77.26909371,89.0451056,76.90487338,87.74763966,249.2731247,77.41074263,19.40073498,26.01338984,18.85353316,44.68672906,57.16035537,15.70777422,21.21965463,22.21814908,27.51338372,40.1364326,15.09755253,39.72880087,51.68350306,29.34977116,72.93443363,31.98383277,92.9863248,97.7395871,86.63792432,102.9676267,22.06437886,49.71152129,110.5798852,59.89284663,100.0561523,19.46328326,67.43007439,107.2106959,105.1299356,112.6031523,27.79088131,92.17916296,97.73475847,220.8656577,124.3402588,20.29760739,96.28773034,119.2787612,237.1551764,87.56447362,21.63562543,95.19413052,85.30791306,176.9225677,89.42747909,17.11257074,113.3074367,113.5626472,206.9242983,71.16982027,33.16586277,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.77198935,30.52696175,89.59683037,49.74763586,40.76796365,67.93556049,22.10198827,78.10435012,36.13616735,15.6923577,56.64061953,26.99166493,77.40512205,47.68383118,89.16717933,61.89205613,26.568793,81.54566299,49.73667376,14.51357604,15.90023858,14.05488353,56.23387456,28.31654642,13.77702954,13.79479645,11.35837422,56.04307529,21.17580418,13.85771511,30.21842671,14.14813222,75.385096,42.24688461,29.29269467,55.80009991,25.49085299,102.921477,51.98847864,19.70982423,11.23369333,29.58482151,54.25993119,52.22146068,14.39685093,21.48398569,34.19621406,109.9921261,71.87322761,20.26003119,87.63004842,35.59004115,122.7786949,73.25409424,20.25216145,87.59305372,27.99215495,102.0483264,60.21579394,16.56719554,117.0163933,27.91674309,101.002709,59.39531995,16.7866381,80.83885806,32.32885862,101.1763336,53.74224243,33.94986889,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.28864788,50.54258519,38.97641234,44.07103046,30.294009,31.04127241,42.9941877,33.4411531,48.46944649,7.102246144,42.46471287,55.55907953,52.51509445,47.76331876,82.21085309,23.38128245,45.64603877,59.27581411,45.42138875,9.478217363,42.89343092,30.63837558,34.77837035,30.35693861,8.262469395,25.9868397,19.83442711,57.7377631,20.00112303,8.907092843,38.15747056,15.63730774,29.66910911,35.9750084,15.66525258,37.53135277,22.22521135,69.28229125,48.53737349,11.06741973,36.98921349,20.16651967,73.87100145,45.33437778,8.544794667,46.05078668,33.34308532,79.17713861,64.58011175,15.83012288,30.92603612,47.61524308,99.46309166,64.98443649,11.01458373,24.31173014,58.06574201,68.1920784,48.57510332,10.73813779,31.85883917,38.13304198,72.07476567,51.32954956,9.283875703,27.13281067,47.58957004,57.91441291,37.84580619,25.3943969,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.78566619,46.60266743,61.66338128,36.50990994,39.66155357,70.89580737,42.63187632,67.50234349,41.57228096,14.83526906,96.06641769,70.9618368,62.33481545,41.52062497,86.89474413,88.93473404,57.94138365,75.90429766,56.15984239,21.08198406,19.51172412,11.16985364,43.7750643,28.01867829,12.43824968,14.46302715,6.689479916,64.02842108,27.52617186,15.84530719,13.10811771,6.758151254,66.42499005,48.57883462,38.79487072,50.43567931,30.0175036,87.52495564,58.45346606,22.77435566,32.01304836,59.50074363,102.9397492,58.91970219,19.79659416,45.9280039,84.22101515,100.8586003,81.39027142,28.96451863,146.2749582,98.5898481,93.33555493,62.55422271,23.93475316,103.7857643,74.62159901,77.80565319,44.77470819,18.46723293,95.02561583,64.46959214,71.97859459,51.47448275,21.17211993,60.69631423,58.44556975,67.0451328,36.72083547,35.51150335,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.89314002,52.71188817,222.8998464,40.84084218,32.67626481,38.65942732,52.11453206,139.7111011,45.93108405,13.07132863,64.21517674,34.75624536,177.1595173,42.43839851,81.09660927,59.66297862,48.8877827,170.237553,49.41665319,14.87515977,28.34964018,22.20239309,18.319834,29.44186593,16.28868771,24.25011215,19.3233859,39.84327706,22.81869792,13.29001701,30.92808057,34.76064791,22.57615949,46.13902131,27.11424422,47.23225082,40.04393999,19.42675016,41.96493397,16.30655195,30.03836866,25.16625351,39.2806689,43.9124525,9.048842324,45.9148659,33.94188688,78.12745818,69.9941942,17.16620779,42.80798278,53.37500985,256.0955151,60.83709401,16.47832316,50.33364708,53.85446398,256.1803223,41.99693683,16.35477115,83.95408496,44.95946438,188.5343439,44.52649731,14.33104247,42.81452433,49.94961669,216.6438956,35.76837244,29.27528688,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.40342682,40.16096711,155.8051534,53.65552183,36.23154329,45.94797166,29.46982697,117.8936541,52.86509994,13.67802576,124.7247686,51.51380925,143.7682016,51.34877318,84.94001825,80.62785377,38.29781836,127.1361898,53.24208163,14.76383869,27.24293859,18.39665779,47.23832289,27.46107781,13.49459443,14.5778788,11.36161745,57.35597702,30.5457364,14.11867358,14.96284117,15.50029881,61.44687382,61.38325909,21.91729687,34.60813707,28.80717209,79.45114166,56.90581967,22.39370095,31.81426394,39.92840399,41.37949404,47.09120331,19.22775409,23.02842896,36.84080661,48.24924509,65.41863244,19.24721836,128.8871351,74.13091629,145.1799125,76.56428447,20.59781452,141.4560256,75.76932421,187.290116,62.053407,14.80959303,107.7144066,51.06474721,113.693225,57.89475936,11.26800033,37.51750149,45.23112632,146.117545,49.8853359,30.34249402,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.67852037,54.57679592,51.97260539,39.61470736,33.9981487,30.34311004,36.38097522,41.51230462,40.14557188,9.803212403,73.58938501,35.01389993,46.02942889,42.60295698,81.70644454,43.42532,35.17685189,42.66158716,46.80681843,12.78220518,24.13681569,19.07239996,17.11940046,31.37030886,9.689349659,18.4511663,6.598922283,10.01193859,31.39217569,12.27579025,27.42527735,17.35730315,27.82355915,44.07678343,21.46673834,45.86103133,30.89480571,57.57057365,41.60330273,10.31661375,23.24869805,25.44136564,60.25194954,40.06437238,11.02074299,35.27020866,45.17036654,65.75889699,62.41604546,18.78894157,51.92335002,50.88003536,52.91359381,72.19607098,12.68128232,26.77163999,50.12093259,54.69063714,51.63031536,11.19904462,34.01317342,47.51870997,52.2653845,50.02905707,7.921580267,77.35145261,59.36230491,50.36796653,36.67927827,26.77173867,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.1868319,19.30813422,27.29700469,36.89564308,33.63810143,43.36445302,16.46972923,23.90034551,42.5926604,10.42434679,59.68915037,13.77224585,22.58118249,48.75514877,82.39515725,42.11681855,13.78372748,22.29495413,55.90107539,11.59009008,20.12553657,7.130792494,17.80209956,35.09847437,10.47090904,4.53624024,5.688325737,10.42406442,21.49774845,9.013509633,12.43815295,5.974752947,11.17424021,34.54539829,17.05761641,23.6905843,20.62863228,23.3619948,33.55646569,10.53703539,18.2419621,12.93462494,32.93238075,40.32458582,12.7266668,32.86908872,24.96522294,49.58991008,69.54786509,16.89784086,43.95170187,17.31395155,33.14549465,67.68354719,14.4196953,47.72903699,11.62546686,28.75393867,49.84846121,13.14424332,61.8872818,12.59258328,31.94583875,55.54753147,9.496499533,48.89493651,21.3014092,30.76240174,39.77451127,27.94307925,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.7231684,53.08604756,137.749198,57.80233301,47.70986853,301.6758557,56.79307008,150.3636902,42.58450868,20.79808575,228.3818385,39.33962813,146.8476015,52.59422122,109.1245706,373.1872678,53.84786093,182.3524634,46.06953556,26.62561003,230.5443171,26.62831643,36.31484107,29.50725357,10.63836364,182.4628683,18.37889029,23.63188034,25.10801339,15.56564028,99.86730466,37.90922337,32.74521098,50.41173081,30.22277793,300.9171145,31.98895613,74.91735079,65.96036455,26.28778495,101.0817702,20.93636451,62.57925579,60.16961855,23.50852622,184.7382454,27.39311967,89.21738066,90.04261212,36.39692801,378.4372703,34.98158833,151.75341,71.632098,26.92768144,288.4526434,48.52638884,166.2054282,58.96153267,23.74652956,223.2451247,28.76637769,119.7403738,64.61754851,20.67441943,135.4892749,42.00068263,138.6328508,59.83684027,41.50299353,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.75972823,61.23252216,138.1109245,66.05946252,31.30905496,39.91369039,43.39643226,138.8078546,58.87788532,12.33496502,89.11579358,52.6330349,136.3688116,48.98846423,83.00159096,59.94381011,50.2087496,164.6766274,59.21705272,15.71695715,25.5352041,20.7332814,23.0147856,29.81701421,7.665462771,23.00278595,13.80473026,24.97200039,15.93254109,10.37127923,49.76579136,21.76794912,23.47508279,29.81945337,25.46358621,51.89756814,35.88878764,95.69728221,61.56233826,13.88380496,27.2921533,66.65314009,138.7922703,64.11633835,11.57279161,54.75609984,75.42148609,144.8289715,85.21564248,9.912781485,87.02195196,82.74207846,164.7000241,82.25081435,15.52993115,50.70131443,71.71761764,164.5057673,64.55011029,12.08596266,165.356652,61.55075814,102.8719016,66.98362055,11.231203,42.58432048,66.54563624,121.4724254,62.03018825,26.21718672,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.426112156,24.33080077,94.14943293,44.20060029,33.23660524,23.31018984,26.88666615,68.68536662,49.90725318,14.08070858,48.07183516,25.69552467,84.6432432,42.77637735,82.11560395,17.66849228,33.47820964,79.46094792,46.60035045,13.19005713,19.13924728,12.26648661,21.91199162,37.16840252,12.60191139,12.54684835,4.733530592,22.75453018,23.57605527,10.5570117,15.90912827,9.941907365,21.28496811,36.46166959,11.87499568,28.63802922,25.64736269,63.65469082,62.36676326,17.13460912,11.73960407,67.95483912,69.29790257,52.11309452,11.19175402,25.94874961,77.92801251,90.93836818,79.29665712,18.3491556,26.9967627,47.80793139,99.38100225,66.5764137,15.96195221,12.83570384,34.30018266,104.0589235,41.56526482,13.78649113,20.27069946,38.14777872,88.20904844,51.54494362,13.2466419,17.92184573,29.49197054,97.11618637,38.66773596,28.84560789,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.09225415,40.79721209,118.6888542,48.31810723,29.54417498,52.01811714,38.9878964,84.70441928,47.56411483,10.23296662,15.61873457,52.75763301,117.8500579,51.62375882,79.41875666,51.27457133,59.77049148,109.8632087,58.74004237,11.90841909,38.13671705,8.535460418,13.70672436,23.74612784,9.705115879,12.40833189,26.19759293,34.05896279,20.40755158,7.906362985,15.56785835,21.9018045,50.9313545,34.05872742,10.60840302,51.88508281,38.85047626,81.73293267,40.297968,16.69637457,28.89580714,54.49631379,40.52636213,41.85144267,17.52992972,42.06793691,48.56654361,46.71153515,62.4834509,16.04880011,45.12413925,65.87355678,109.767939,69.99294992,12.70467959,12.41510099,61.90724341,136.9071701,55.451373,10.30450982,55.1295601,41.82378618,77.13253016,51.55039166,9.920483516,37.44516909,49.20751487,118.8844147,42.87214378,24.97824366,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.49846762,30.82852773,92.79832483,35.26326366,29.1067772,41.36423964,29.19744027,81.73730051,36.94907905,11.21680849,92.54171401,34.31290411,83.12725333,36.22356155,80.00346887,34.30926808,36.0167274,92.92521173,43.55833372,10.4817767,29.89585437,20.397297,47.39259382,22.90009546,10.234612,28.70352025,11.13271571,32.88684367,16.13013521,12.44370802,34.31627226,13.11656485,17.54207862,24.92281003,17.35149988,39.37794852,21.68876959,41.59873714,36.98642457,13.26292469,35.65971353,20.08958376,41.35717252,32.73679297,14.9580936,76.78994102,31.06545296,52.32657166,61.72871948,14.93882664,87.35727437,35.50405041,85.5305829,49.65447214,16.70938236,78.63292267,34.48627679,93.73072006,39.09129212,12.81589491,69.04674289,21.61848083,63.8197849,38.64154335,10.14430935,75.59128496,27.27616441,84.95969931,34.4687103,25.24810286,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.00876926,52.6206552,228.1529108,62.38039895,30.72293469,69.19583938,42.32935472,161.9353489,49.27110541,14.3150068,148.7377266,77.35712334,275.1337029,51.51623172,80.66311266,140.3388715,67.07344109,199.5720616,53.09161637,13.02869256,24.31280694,12.994979,45.46358959,24.14798652,10.76037261,10.54911182,15.38968883,76.66622643,21.07308218,15.29115013,24.87322711,33.41098319,59.58880559,40.52620068,20.26582697,39.84141853,58.65051033,95.01686614,51.27266918,15.83528662,34.95407005,53.40590006,72.5976167,50.88013218,17.3333059,59.61682768,97.13530252,116.4511964,70.82419177,25.63337207,252.042476,128.6523106,318.7631781,77.91106438,18.04504827,163.4327415,87.8324112,341.1597756,57.78803112,14.20890126,92.77249397,94.90058569,238.7223511,61.86447704,17.39227453,64.27300182,71.8096259,240.9886142,51.68510456,27.48045662,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1456991,38.00755048,111.4972936,67.75831712,36.46222725,38.61639015,32.49042167,100.9515732,64.66286427,15.19480658,94.32134262,27.86375738,89.09511768,49.07843293,85.6686185,48.32063113,36.36417066,81.02394365,56.03673718,19.58747004,21.0146933,15.72764361,58.34695846,48.54215504,14.16658066,37.22443546,15.44336901,45.52545757,33.71626301,12.68893619,44.67549898,18.27363245,94.71399711,56.80693792,21.67942069,36.31688172,44.87611993,154.3531701,66.20828194,17.00218701,31.76849652,40.52445922,61.36715426,61.00417002,21.75735407,57.61326502,53.83688516,110.0106253,95.28078925,20.12838525,92.38860824,53.16569924,176.7314298,105.3778797,22.66047371,68.42347967,38.71341775,131.7496424,72.71335636,20.19739837,70.02928752,41.78446493,140.438148,81.28614725,17.47004112,65.16227866,38.53867029,133.1590242,61.52394689,30.25317816,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.26959852,19.08996638,46.91980735,35.07227206,30.52603838,58.37440022,18.2917504,44.3817263,32.91061359,11.48181466,15.80137423,16.82411032,54.39668261,33.27419784,80.48428278,53.377743,22.40022827,58.71453854,36.11170894,15.0864864,11.81227049,8.46834176,35.06810134,36.14747992,18.05587698,29.67306538,4.49493872,32.1072576,27.619238,16.39742346,18.01016252,9.282846828,45.55815538,45.39375105,29.61052657,74.72867612,21.91553903,34.23284033,38.42788051,13.97061677,26.88757075,30.03279075,33.3608052,34.9122191,15.01087558,28.80653126,41.00300465,54.67610838,50.44262018,20.263921,49.94324174,35.34904393,84.66695776,49.80222425,14.06203536,42.39364952,24.25505821,66.50777728,38.17790472,13.12073714,33.52887714,31.53962774,60.18495577,41.48705543,13.82754044,65.29293378,21.65194707,46.26182956,31.32846437,25.78357201,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.6980976,77.20098218,95.62372,30.81693447,30.03914622,91.82928975,57.61676239,100.9263171,32.51256955,10.4351385,46.28262884,60.7933682,99.81391942,31.70889392,78.0439463,40.33956057,41.68344274,102.8232033,26.55085278,13.93689677,12.48376244,23.54829709,34.11082093,52.06805532,15.07185189,21.78076967,13.67494637,30.65291773,22.19527883,10.27368097,26.57473529,25.481355,25.85114697,34.05334972,18.18285037,26.08657612,53.0574901,42.24475756,39.79401272,11.85777232,15.14273518,38.53684759,41.5195339,44.79656294,9.260827605,27.1045488,54.99953751,77.2967355,54.81759988,13.7425651,42.45897811,63.82682954,137.3917668,56.33020911,7.835469567,33.92610713,70.69556085,111.6317188,37.91042271,8.124824009,15.67545683,52.45460006,104.4892744,37.35343086,9.662199151,28.60063889,71.7472306,104.4469179,32.66409881,22.74270361,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.1611416,30.59888034,28.07056808,49.15773927,29.70274739,109.3862458,27.72582852,30.73014464,49.57370331,15.23883069,76.99379729,50.85205223,18.27271695,43.25235441,78.34443835,111.8317228,39.86891072,24.97676163,51.88143669,11.78696881,86.35652628,11.83474125,21.19022267,40.51943035,24.00872941,87.05069859,5.591579629,16.73371484,29.58842176,10.25356773,123.1877533,10.77331238,26.85597096,41.33297895,14.7579739,212.0139881,16.91841087,26.23090223,47.72650625,11.85901373,128.6626549,14.78490572,26.57277329,49.48590856,15.06720848,163.1801168,34.47256608,30.70107774,77.79945179,32.31514561,139.5927328,58.92086409,22.69300653,62.20362248,19.75449332,112.0599657,51.89742195,19.00516208,54.48469409,11.53866336,191.4003403,38.0164378,17.49034715,59.6435723,13.80174647,139.9551872,36.28200968,18.434143,46.15815573,24.66560263,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.10245869,52.81045007,61.98314656,42.5116212,28.27216966,76.80198692,40.80640862,45.21229356,39.05842609,13.80488378,71.47918385,35.63124436,59.25394971,49.30043209,82.00116717,68.70383404,40.25042192,58.09019974,37.11730578,13.98949507,20.34900072,23.55114927,26.25332089,36.2188344,18.70113998,11.99835962,20.79605382,26.85104613,18.79216257,11.42671245,26.11304551,29.36457605,16.60067589,37.26074453,20.16738071,32.15506364,53.85519095,87.14916426,45.8916663,15.4947164,36.07341335,38.4111606,103.4896317,48.31131596,16.54341217,80.38618418,56.57026353,140.9998586,88.88138246,20.21674,176.6173154,69.35798637,140.1635036,77.21485723,15.38740733,97.52885066,52.9805238,89.34366236,61.85602179,11.99116686,100.1103981,56.26790836,105.1071374,55.54579185,13.25737874,72.44104322,62.48747537,88.50994055,50.66535687,24.33963446,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.44689681,27.06805495,121.5731924,39.18547898,30.58238074,71.64518371,24.7951459,112.0974247,40.84993296,12.76972639,87.56270164,25.73273687,96.85847155,39.53529644,80.77871428,92.79089786,32.92367187,99.97105061,37.46506023,12.24869097,70.09672213,13.99956206,46.16855196,26.81171723,17.42442012,26.07810211,11.52116267,33.17699679,19.68845274,16.29359822,28.44038736,19.78569455,47.30712777,30.28104289,26.08801172,57.19290244,37.65825793,138.2241693,29.45721881,16.16705341,35.95531434,30.63268416,82.15881325,31.00052202,18.93748925,48.99166792,40.08576319,127.4788716,73.00722965,21.90640223,51.49953355,32.03790162,171.8998219,57.48488053,12.9472489,89.32782488,27.80037534,143.1999887,50.85370169,12.26730585,52.96673457,28.73821969,157.4286914,42.26072876,8.632873944,33.11623729,24.75871592,156.5993053,41.08706969,25.04249979,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.90320366,26.10708806,97.54266223,33.63525397,29.17290212,57.88396899,28.18284794,74.33511526,36.6683228,9.446923783,71.99983516,38.65497772,72.87832881,41.61060641,80.50165734,66.36123804,35.63299633,60.65689648,42.59810461,10.91248671,10.50293127,19.5812089,58.0084395,38.99838991,26.89076755,32.52629892,18.1818739,64.8334384,25.40196782,12.73733168,49.05049226,29.26919851,175.3129886,47.90335222,19.61150562,27.29957204,40.45047922,158.407077,46.12469822,10.95963811,22.37455736,25.42017234,56.11423253,45.45760707,12.50911925,31.83326665,33.81346716,64.33795894,64.26164388,26.47888455,70.8062026,52.91659306,106.3764324,62.32062572,13.01234207,102.2798633,41.33678749,100.813097,37.95804454,9.643900924,85.46009353,34.54287208,84.95251032,44.16870307,8.496765435,57.51007603,25.77935232,102.6842192,37.37650802,23.42080882,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896.022641,54.79462553,56.97885865,60.84718779,37.97118709,7133.72476,71.1274159,62.93412278,76.26665803,22.62678425,4586.729468,50.49550892,49.96955149,47.35036603,78.80317332,6216.031785,62.92908121,62.22545124,48.20675393,16.46383177,5016.696643,59.19068887,45.20419062,136.7304969,155.137727,5047.844768,47.56198984,15.43019562,47.51587578,20.28759898,4596.257894,53.19954553,26.45050318,39.12954656,19.52408592,4199.906198,53.40924683,50.58887139,61.42661707,23.67759428,4022.856112,45.36745264,45.60000243,70.81124164,36.39803979,5979.174552,75.79856479,73.55620323,114.5001952,103.793163,5932.126937,83.34347723,84.02067685,78.40751966,22.85308242,5553.831816,67.02041384,72.71449629,56.5424722,21.25220582,5150.650743,69.92189174,66.69757019,63.57553664,27.55103896,4577.50044,56.41920269,63.78342489,58.5462013,29.83569938,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769.637345,145.7695958,117.9036079,119.8269252,61.71296021,2203.478743,176.0083117,78.07213379,133.5544766,71.59259535,1823.841348,176.4102309,122.0422203,79.9881615,102.621513,2946.742499,190.2871976,100.4743178,114.9546655,58.10633945,3385.976289,176.7049048,48.10204913,196.0668465,454.497808,2682.088322,95.92563381,112.2038894,292.7108203,392.3103103,2266.505488,76.62962957,135.7268056,186.1429544,108.4126273,2262.388559,128.2148099,215.7814533,117.2033521,48.27209062,1708.481614,97.84585704,134.6078055,121.2524157,102.0975277,3098.341627,209.4478232,166.6160013,178.1056453,227.408263,2188.912498,278.5141065,189.5063215,137.4877023,55.90786229,1682.333076,229.1594933,149.4016824,127.1161461,46.5956863,1688.631151,172.5815036,160.0682817,116.9409566,45.60108212,1475.940121,198.6392511,165.4977974,118.7001283,55.60953684,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.9711859,40.02123476,143.1904711,95.32743571,84.23582164,362.8639509,31.52279351,92.65145839,93.48600376,103.3349643,29958.39232,775.9033067,320.5319971,231.1252796,149.8751681,595.0047471,26.64710986,127.265062,90.72452264,74.8365788,409.0385857,22.56890619,44.36082064,251.6608984,500.6716502,195.949409,25.08529457,35.89730254,126.0919163,206.9419523,191.3274347,36.5776761,121.8755298,138.5215297,110.5520756,334.5649665,39.70894856,253.5784155,119.4836064,52.60547918,173.2298599,21.15618858,150.3766692,158.1668134,119.7941002,274.90312,32.37676081,212.8537254,187.2172672,322.5823427,473.8498476,36.3092336,220.3100903,126.9462002,117.8341381,463.0833261,41.39201508,179.9248107,104.7680518,74.36156201,334.3469742,21.64446089,202.8983837,87.36364037,97.80299337,432.1181016,40.32301982,196.795662,89.25549271,72.89493787,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
