delta,theta,alpha,beta,gamma,state
400.3285010482161,143.89775797428905,46.20866302250867,173.92856392302724,1632.191089391696,3
402.78910504329576,144.28128710005123,46.28663293091629,174.43693402551898,1637.2052995266329,3
398.3736700159976,144.13867506086942,46.531297706689756,173.9307982522839,1625.7167502620266,3
419.3960877290616,151.14248264204815,56.62907514990788,188.41774576585667,1697.651486460299,1
530.8753639716064,158.06880335798382,59.322457304448356,188.33979423443606,1695.7630960457996,1
418.91418490269655,152.30055464084776,58.03390801692233,186.3635961358428,1699.092994501641,1
412.6296277214681,152.98706082641954,67.48077959942415,187.96816883441537,1708.5032550374056,2
406.8238392814791,151.22402983510875,63.45263329426944,184.4232254394261,1709.7954260644713,2
545.7960098737535,210.53186543265892,107.57364678871205,252.6718376756167,1706.4885668070233,2
473.10299712074413,185.59404561558068,94.58998136624939,243.24727385968373,1730.5436746035077,3
410.2343253443041,154.0754445935842,66.61994447690834,181.5794876102182,1712.1407269464373,3
410.26395108987236,154.4393049178981,67.71915094681734,180.58508589079239,1707.312620335301,3
436.23012536088896,148.34956711939049,51.66621545529943,219.13978894352294,1767.1861932082245,1
476.9438041477446,151.2017306660391,51.959006406608765,221.13861759428087,1763.7032693434194,1
462.075613099736,148.91018333810294,51.82813080325986,222.1997821292692,1760.9362583768984,1
420.82372103274463,143.32103031905896,52.67214541258902,226.6179347353139,1767.4265981851788,2
418.81750590177506,143.5952540856533,52.81151164701226,226.03136526375027,1766.976189079324,2
424.03353554521976,144.56312628400903,52.59917879405882,224.6355535260959,1769.8350464180533,2
408.5679963041211,146.98051453510297,61.29800653312723,208.650427034247,1736.5455959383635,3
409.04677033649426,146.61950814532284,62.9157896957027,208.19620042620727,1724.1399543418024,3
407.44545404278114,145.6440346611731,61.68120045719862,210.3279876038503,1724.1138213317195,3
412.06357326000176,138.69350693673286,49.38309238113885,162.73610163487803,1581.9463295654994,1
410.85109985705145,139.85861708410377,49.97435266502083,162.79167349115968,1587.4017715855614,1
456.81888454229727,141.28524221043833,51.089153066745745,161.53308471491076,1578.6936347472329,1
383.9908410374887,139.78571138710495,59.335123338842386,159.72994225712893,1596.262507716186,2
379.47712921588834,138.9505709500428,57.03813325617807,158.88709552316251,1594.3876374623737,2
383.13505594656226,139.19841641833892,58.93577985792986,157.89833050178729,1588.295754932013,2
367.47395251351685,140.62804654413034,66.00092878980222,150.0613755076092,1519.8217711189468,3
358.7675463543596,143.16350758533366,69.50225265855065,150.80924660771004,1508.2068141709235,3
373.103019253745,144.5161161018332,74.8862202045445,151.53522865512818,1501.8938748896273,3
436.8560145960778,154.09433285282492,53.440075791942995,191.8129973730126,1756.416567628584,1
453.46578886153213,158.11182089110312,54.193225644344636,191.29078970742597,1756.7729066594497,1
450.13289170174755,157.06041368227335,54.21069581543047,190.86871789648382,1757.150990338821,1
430.6352770797265,155.48848809600122,57.200649635135285,191.69974238501396,1784.5429066344436,2
430.9082344851537,155.4037630803106,58.57533879766823,193.02599110185108,1776.644431451413,2
428.374112851327,155.22182100897888,57.84013449873533,190.75205575737226,1783.2349217185358,2
425.92667333228064,154.5911505712355,58.01326299030807,188.13083341506965,1778.9174976682805,3
429.045334046568,154.74580909165115,57.28381125505779,188.09464872062554,1778.9002557419183,3
426.9391753301047,154.7345762337295,57.47626135625681,187.8729533757681,1778.7450149787949,3
420.75876232782963,146.0543230806009,49.72403695016454,180.6363143586481,1742.7459088165901,1
422.78558646444617,146.94095304081458,49.879040344627946,181.0788379443165,1747.838834503491,1
425.82244202348323,148.35014023670595,50.58379772781462,181.1696096880567,1748.3079851454984,1
426.4002599296993,149.24732336303825,53.22469853721112,183.38620988427564,1759.1610491383367,2
422.79390521197644,149.78850186659108,54.61193754745768,184.83030377387445,1766.0587014413345,2
425.8552944693888,150.9954072383652,54.108959033117664,184.56684874026382,1751.695912499287,2
420.3285040508158,150.53120604276359,58.39221161310189,180.06480694202796,1749.8485155373387,3
417.642487318386,151.88898350085694,58.71230086757786,180.2924803257391,1751.6145167839597,3
418.90008476998577,150.98969839729276,56.47624856653818,179.61716844753542,1751.2092826161575,3
284.47579907786144,107.8949252234198,57.94772333109024,181.7666172621312,1505.8327660394004,1
291.9796314738534,108.25016313122748,56.27170436224668,184.6542873499589,1496.796088436048,1
275.16289841329456,105.69603930968857,55.83162329494309,186.62010074915906,1483.019916061235,1
312.8264705719079,112.82765890520952,56.52076062555557,192.17406169315578,1425.100015041798,2
258.1357602612198,101.48190609752116,53.44987378710526,191.77267809506208,1425.853056088603,2
264.46306890595616,100.88033482717739,53.219736930501654,192.3381101974028,1427.0147331958244,2
250.2702138080747,99.26981725694395,55.58690674792179,194.3237619338883,1419.446028437569,3
263.6672431520409,102.8407944708638,54.97922604498779,194.67480690881348,1416.8018751964871,3
250.52231360987568,98.68227539236366,52.86472724738555,194.69035469510482,1415.404070991787,3
344.7558939471819,105.1437693308737,34.314394520366896,168.48328032296556,1668.429563930137,1
338.53190069339956,104.76326115539045,37.72477159313127,169.41170412473477,1653.4511112390644,1
321.168876595976,104.91649196654966,41.287592165331525,171.2514748978274,1639.072193886802,1
282.8205350536437,109.64855415941174,57.85233011100586,196.15130893695414,1562.344349575682,2
280.8693717778821,108.84295491669734,57.79932614345472,198.70011822604766,1562.8449860526923,2
280.63910029259574,109.02144369860044,59.521540410476575,201.18158505889988,1562.9992928752545,2
277.14657575883683,106.2262306291234,55.90367092107465,207.8422599408998,1588.5824437285264,3
275.62807735815016,106.10918028585316,57.29774228734084,208.22545679591528,1589.3706803750297,3
288.99652455059845,131.7081937558558,76.68956425972458,221.63057150206578,1590.8333594815088,3
406.34875247852284,130.83862261663478,47.29801126605737,185.42746878130933,1804.9805155679562,1
410.1110002595833,127.49534128065805,40.30646368316094,182.72218208708162,1809.973477007468,1
403.31374575220315,124.35743981552446,42.55687091380254,181.3386887794796,1813.5901400464825,1
380.5306869187726,111.4391112392962,34.86231239180243,174.69414861284966,1813.7818003504187,2
381.99137553197926,111.05935218611009,37.47579205905053,175.35596198178342,1830.5830482435638,2
380.4193070172322,115.60893486709502,46.08754732584601,185.35197917635546,1835.0367025746934,2
351.55630258055874,95.62586462696265,45.36892743892484,172.92158757071584,1824.6005753358957,3
348.00314693686084,95.96896845962189,44.47526478458677,174.59262482974526,1826.0550683407384,3
356.45230518262014,96.41700141710139,40.93768638142553,176.3250315847095,1832.6434251298547,3
288.64284039003184,86.46554352285557,28.80174909255978,185.77786930909505,1499.713407867587,1
348.31334138495953,96.73994692195735,39.543398287779894,193.17263055593895,1442.7985971007708,1
282.69894840936917,97.95178432591942,43.94975223913857,195.05991331687463,1405.1597528216585,1
307.8961448221722,113.27527537446659,81.45996576091167,234.90485479029124,1266.7318696440093,2
263.61870936050843,120.68156993795488,73.76353192371695,221.48453733343268,1258.0653125070996,2
260.23745986666876,109.69351901192545,63.11169286334857,211.42496022666572,1248.1628676110354,2
248.04658043313427,115.25010384617629,69.66019775945786,230.80782419193912,1209.9567685508741,3
236.99949721289227,107.9761650587574,62.81206156198542,211.01580297540983,1175.8720700588515,3
248.22291461850494,118.99440385390555,66.65253706525638,212.48361496384413,1179.3532652188987,3
418.5258148467331,142.8078888198673,66.49678864074001,163.6126393480011,1671.2841994070234,1
402.6653004584094,143.53491833468902,70.15077168672978,161.26722535434084,1663.3942293317086,1
456.0295486361766,147.7812054467497,74.53677129258793,161.82518127616032,1664.8998660879795,1
429.35220744144743,160.51200994768428,100.75004244243284,178.7144135277986,1650.830193332055,2
401.502003860464,154.99743546241277,96.26060555420507,169.2781403781283,1647.1132694797902,2
394.73818491706226,167.55499945994669,108.47522328878998,192.94659017450718,1653.8341070500262,2
377.49231568843277,163.5120433898247,106.129920840831,175.46722435685047,1636.237878538884,3
388.03272790369505,168.52156216934574,109.00212596781337,186.44345778977203,1629.0098095385724,3
397.06075560873876,163.84496345235758,108.66976551752386,174.38074820050468,1632.5837293188422,3
393.0397847502184,31.950693240493106,19.79228708946358,74.1396665250256,808.0311516402077,1
178.50130054383166,28.558805435732413,20.159684049924753,74.04757353423554,771.483545023381,1
160.17435488978884,28.137768237434848,19.94436439737899,71.41947926945245,750.8360688243391,1
184.99439684702634,27.961115876609778,20.483716006186757,60.775919766130656,613.3026777926581,2
265.72675273978416,28.619780138162962,20.410987989359295,59.75477812722756,595.4922528943616,2
104.04667179320039,27.689349926546218,20.583077320793787,58.5536717480334,574.7979124064542,2
566.581898143381,45.80092517826286,25.504983621182827,53.2657649620415,493.7709085931445,3
126.8924941303667,48.7189718499104,35.30689614872347,67.2826234556225,509.49155967432597,3
96.26749668954888,29.341488515468164,22.63733508047853,53.631393188841244,513.6297112988335,3
289.42423791738435,124.64932123714459,71.25597751134252,137.76888022135375,1221.1247340599562,1
281.14418516342437,125.46542154367826,76.57639414573383,140.38487938822317,1186.1360901552841,1
269.2183889092513,125.29154924249733,79.72938984565425,143.27315566298262,1181.3025991428083,1
250.9182752269425,125.17769843443186,90.6347291213509,143.97777773265915,1114.9033648540124,2
249.30924458878613,123.76792874392117,91.13816732125042,143.3823220237194,1098.3610585265067,2
246.92607711421437,125.13469307274757,89.27389169451655,143.46764264004608,1096.5753886891198,2
234.7296247913464,113.69315748659366,82.55763725865911,135.56956444797973,1050.8047579835443,3
232.68678232802512,113.26019682207426,80.71300176733224,134.40203378341522,1048.5697602505504,3
228.9109864912725,111.61465152898403,80.60986306321625,132.75574534152943,1024.735755080243,3
368.4418083152174,132.29344227768414,48.15692666028582,145.98668776479963,1491.440559235119,1
374.61389468934425,133.0761430750555,49.98334346998705,145.76504603440677,1490.262645922018,1
375.19751376857437,134.9975346612458,50.76615320266144,145.28502890209901,1485.3521558106409,1
354.4208528787257,145.86409346347054,70.80886742362198,141.22211090352118,1429.4123925126585,2
358.6089842558036,144.61161035710012,67.3746901764881,140.40808776631715,1416.2678501587106,2
347.0348247759293,140.67135236788957,61.2574072902309,139.0053519413479,1413.7285000423892,2
338.2879467855965,139.9327554189312,61.21838755658932,135.4053857834938,1382.5566799406329,3
336.210252760396,136.99518116352885,65.63069479307815,135.24401759854703,1383.4344608450706,3
335.620057391916,140.3697784759086,63.669734969809056,134.3992195767003,1382.461769023266,3
430.8342471158538,142.99877935010775,57.78465961342413,157.6183724933964,1571.1276201219341,1
802.8980537166311,153.8603931389143,60.6525222408931,157.01882659580386,1580.6346403757118,1
387.48418686194657,143.50754796431832,59.3186262523743,157.05304773941424,1587.594017450187,1
365.5802527693274,143.83543783229393,64.90987261390535,150.78687537820943,1578.3464814098973,2
370.8296217736085,140.97716615055478,63.40507116362118,150.1242029832486,1578.7700470232292,2
362.28198377817637,141.8061096791115,65.81994456670792,150.0049644187947,1581.0152328638906,2
354.70011319555414,141.7156975278393,66.61339687473928,147.38377170613515,1578.2824652261913,3
379.7604546169847,139.7082529887526,67.1589090122843,146.67138474370154,1577.0848719259923,3
374.9076005857924,138.7585500806943,67.7253447284331,146.19137399557525,1575.325853962438,3
397.8282807834684,135.1253605071265,49.982463672594754,160.97442242657465,1650.9279892985273,1
385.5793424611995,135.23071855446162,51.905224010875926,160.3508100146271,1650.2988873575343,1
378.1978954420188,136.8421408095476,53.48236628530359,160.05187503827975,1647.571892315493,1
371.065948344882,141.18773260224248,67.45708900195054,155.48853088878425,1642.0810329352012,2
372.79441383044315,141.4882334790748,70.6480105736985,155.39958679350846,1645.2638468808989,2
395.6288543597302,146.79091544738733,73.70862018921603,159.5283814248301,1650.8544836788114,2
386.6290597917937,142.19351511240282,74.68145616892691,155.230096525065,1649.0853471939242,3
367.1958425327057,140.0720440871235,74.89709777436437,151.53905812817283,1659.6975239716742,3
360.0705031118087,140.10290852505037,72.84357468068711,151.04814365370325,1657.5554453189814,3
382.9123211210958,127.32302636255596,43.002385749221276,148.61348713059655,1679.4110342781748,1
379.59082173106424,127.31380014832033,44.306852871672525,146.69658527262067,1661.1741953300645,1
373.9121296048556,127.49960801647714,45.71704015319721,144.30711146107663,1672.2548256630525,1
344.69665898362024,129.87360470084656,63.88361069038614,130.11002945479478,1560.8898178452653,2
338.4581771521267,129.20470778586198,59.796061193647766,127.65062209981512,1550.873771722992,2
335.09167582606716,124.93295524505491,72.71973039132685,124.38157481980393,1533.4278451823486,2
309.7369396628471,117.92508506215619,62.69546558358143,112.57451917572402,1457.0427441454342,3
310.94835096229326,118.70706718319043,53.926404778064345,111.96647775502163,1477.3185939788725,3
307.5532286891198,116.50372599750874,54.96851793800764,109.70533925805815,1448.742005269835,3
432.968624674653,156.19688055438408,60.189588069623504,171.91341326967637,1609.2970445385213,1
420.6071801865357,158.13064288419596,65.35907637862014,170.4291825543765,1586.331083179998,1
414.96654363198087,157.77447393187168,65.06279929137153,171.87003732463776,1586.6060894541263,1
405.7536618678608,157.3526413520883,80.00326898458164,167.54178969215695,1600.4526885458095,2
409.1308997949413,157.15898756342827,77.5022503720182,168.25660414850677,1603.2738695294101,2
407.43617750531126,157.64831110588472,87.57844721860856,167.40992234949434,1602.1954568435617,2
396.4728995697459,150.1830009982019,74.88783713870222,152.94228938301035,1573.9772515149343,3
390.1863155095005,151.01422503599497,73.05574181529408,152.8637460180941,1566.5089437950799,3
394.858348775828,150.68003135588623,71.58791515324245,151.9560283943809,1561.3532856260151,3
