RANK: 3
OVERALL PERFORMANCE: 36%
EPOCH TIMESTAMP(Every ~1000 ms)      Performance( Scale: 1-5)
1597511264325.0                        1
1597511264494.0                        1
1597511264671.0                        1
1597511264854.0                        1
1597511265058.0                        1
1597511265243.0                        1
1597511265419.0                        1
1597511265601.0                        1
1597511265778.0                        1
1597511265972.0                        1
1597511266137.0                        1
1597511266318.0                        1
1597511266498.0                        1
1597511266694.0                        1
1597511266859.0                        1
1597511267083.0                        1
1597511267284.0                        1
1597511267486.0                        1
1597511267702.0                        1
1597511267885.0                        1
1597511268063.0                        1
1597511268240.0                        2
1597511268419.0                        2
1597511268601.0                        2
1597511268777.0                        2
1597511268972.0                        2
1597511269138.0                        2
1597511269324.0                        2
1597511269499.0                        2
1597511269684.0                        2
1597511269861.0                        2
1597511270044.0                        3
1597511270224.0                        3
1597511270428.0                        3
1597511270596.0                        3
1597511270769.0                        3
1597511270950.0                        4
1597511271150.0                        4
1597511271331.0                        4
1597511271504.0                        4
1597511271688.0                        4
1597511271871.0                        5
1597511272051.0                        5
1597511272223.0                        5
1597511272411.0                        5
1597511272595.0                        5
1597511272778.0                        5
1597511272956.0                        5
1597511273134.0                        5
1597511273328.0                        5
1597511273484.0                        5
1597511273684.0                        5
1597511273886.0                        5
1597511274084.0                        5
1597511274305.0                        5
1597511274470.0                        5
1597511274774.0                        5
1597511274985.0                        5
1597511275148.0                        5
1597511275317.0                        5
1597511275478.0                        5
1597511275673.0                        5
1597511275871.0                        5
1597511276036.0                        5
1597511276202.0                        4
1597511276359.0                        4
1597511276521.0                        4
1597511276695.0                        4
1597511276853.0                        4
1597511277040.0                        4
1597511277233.0                        4
1597511277400.0                        4
1597511277567.0                        4
1597511277732.0                        4
1597511277899.0                        4
1597511278066.0                        4
1597511278237.0                        4
1597511278418.0                        4
1597511278579.0                        4
1597511278757.0                        4
1597511278918.0                        4
1597511279085.0                        4
1597511279257.0                        1
1597511279417.0                        1
1597511279577.0                        1
1597511279743.0                        1
1597511279902.0                        1
1597511280064.0                        1
1597511280218.0                        1
1597511280375.0                        1
1597511280539.0                        1
1597511280689.0                        1
1597511280859.0                        1
1597511281029.0                        1
1597511281234.0                        1
1597511281384.0                        1
1597511281487.0                        1
1597511281643.0                        1
1597511281801.0                        1
1597511281970.0                        1
1597511282129.0                        1
1597511282318.0                        1
1597511282489.0                        1
1597511282650.0                        1
1597511282802.0                        1
1597511282973.0                        1
1597511283165.0                        1
1597511283320.0                        1
1597511283476.0                        1
1597511283669.0                        1
1597511283841.0                        1
1597511284003.0                        1
1597511284150.0                        1
1597511284318.0                        1
1597511284509.0                        1
1597511284665.0                        1
1597511284820.0                        1
1597511284996.0                        1
1597511285175.0                        1
1597511285335.0                        1
1597511285489.0                        1
1597511285651.0                        1
1597511285817.0                        1
1597511286001.0                        1
1597511286161.0                        1
1597511286329.0                        2
1597511286517.0                        2
1597511286692.0                        2
1597511286842.0                        2
1597511287018.0                        2
1597511287210.0                        2
1597511287362.0                        2
1597511287521.0                        2
1597511287671.0                        2
1597511287833.0                        1
1597511288006.0                        1
1597511288199.0                        1
1597511288385.0                        1
1597511288569.0                        1
1597511288733.0                        1
1597511288891.0                        1
1597511289107.0                        1
1597511289305.0                        1
1597511289468.0                        1
1597511289632.0                        1
1597511289798.0                        1
1597511289988.0                        1
1597511290151.0                        1
1597511290297.0                        1
1597511290474.0                        1
1597511290642.0                        1
1597511290788.0                        1
1597511290934.0                        1
1597511291118.0                        1
1597511291290.0                        1
1597511291439.0                        2
1597511291586.0                        2
1597511291736.0                        3
1597511291886.0                        3
1597511292035.0                        4
1597511292177.0                        4
1597511292322.0                        4
1597511292467.0                        4
1597511292617.0                        5
1597511292755.0                        5
1597511292902.0                        5
1597511293050.0                        5
1597511293237.0                        5
1597511293384.0                        5
1597511293536.0                        5
1597511293682.0                        5
1597511293826.0                        5
1597511293975.0                        5
1597511294120.0                        5
1597511294268.0                        5
1597511294415.0                        5
1597511294565.0                        5
1597511294740.0                        5
1597511294918.0                        5
1597511295078.0                        5
1597511295239.0                        5
1597511295400.0                        5
1597511295571.0                        5
1597511295730.0                        5
1597511295897.0                        3
1597511296055.0                        3
1597511296220.0                        4
1597511296381.0                        4
1597511296537.0                        4
1597511296703.0                        4
1597511296882.0                        4
1597511297079.0                        4
1597511297234.0                        4
1597511297395.0                        4
1597511297552.0                        4
1597511297734.0                        4
1597511297881.0                        4
1597511298045.0                        4
1597511298213.0                        5
1597511298388.0                        5
1597511298550.0                        5
1597511298705.0                        5
1597511298875.0                        5
1597511299032.0                        5
1597511299192.0                        5
1597511299350.0                        5
1597511299513.0                        5
1597511299683.0                        5
1597511299839.0                        5
1597511299998.0                        5
1597511300163.0                        5
1597511300316.0                        5
1597511300476.0                        5
1597511300633.0                        5
1597511300789.0                        5
1597511300949.0                        5
1597511301105.0                        5
1597511301278.0                        5
1597511301428.0                        5
1597511301595.0                        5
1597511301746.0                        5
1597511301901.0                        5
1597511302055.0                        5
1597511302225.0                        5
1597511302372.0                        5
1597511302531.0                        5
1597511302685.0                        5
1597511302838.0                        5
1597511302995.0                        5
1597511303166.0                        5
1597511303353.0                        5
1597511303508.0                        5
1597511303673.0                        5
1597511303841.0                        5
1597511304027.0                        5
1597511304182.0                        5
1597511304335.0                        5
1597511304497.0                        5
1597511304715.0                        5
1597511304893.0                        5
1597511305048.0                        5
1597511305197.0                        5
1597511305362.0                        5
1597511305510.0                        5
1597511305669.0                        5
1597511305839.0                        5
1597511305995.0                        5
1597511306141.0                        5
1597511306301.0                        5
1597511306455.0                        5
1597511306602.0                        4
1597511306752.0                        4
1597511306925.0                        3
1597511307119.0                        3
1597511307294.0                        3
1597511307437.0                        3
1597511307598.0                        3
1597511307781.0                        3
1597511307933.0                        3
1597511308076.0                        3
1597511308225.0                        3
1597511308376.0                        3
1597511308528.0                        3
1597511308679.0                        3
1597511308833.0                        3
1597511308997.0                        3
1597511309147.0                        3
1597511309312.0                        3
1597511309494.0                        3
1597511309645.0                        3
1597511309796.0                        5
1597511309946.0                        5
1597511310098.0                        5
1597511310247.0                        5
1597511310399.0                        5
1597511310547.0                        5
1597511310699.0                        5
1597511310840.0                        5
1597511310982.0                        5
1597511311130.0                        5
1597511311313.0                        5
1597511311453.0                        5
1597511311596.0                        4
1597511311733.0                        4
1597511311889.0                        4
1597511312028.0                        4
1597511312204.0                        3
1597511312346.0                        3
1597511312489.0                        3
1597511312629.0                        2
1597511312792.0                        2
1597511312966.0                        2
1597511313113.0                        1
1597511313264.0                        1
1597511313434.0                        1
1597511313579.0                        1
1597511313731.0                        1
1597511313923.0                        1
1597511314064.0                        1
1597511314209.0                        1
1597511314350.0                        1
1597511314494.0                        1
1597511314634.0                        1
1597511314778.0                        1
1597511314987.0                        1
1597511315166.0                        1
1597511315344.0                        1
1597511315483.0                        1
1597511315629.0                        1
1597511315774.0                        1
1597511315917.0                        1
1597511316058.0                        1
1597511316220.0                        1
1597511316384.0                        1
1597511316545.0                        1
1597511316717.0                        1
1597511316887.0                        1
1597511317044.0                        1
1597511317188.0                        1
1597511317329.0                        1
1597511317476.0                        1
1597511317607.0                        1
1597511317748.0                        1
1597511317894.0                        1
1597511318053.0                        2
1597511318230.0                        2
1597511318378.0                        2
1597511318526.0                        3
1597511318678.0                        3
1597511318825.0                        3
1597511318991.0                        4
1597511319178.0                        4
1597511319354.0                        4
1597511319541.0                        4
1597511319707.0                        4
1597511319865.0                        4
1597511320027.0                        4
1597511320188.0                        4
1597511320349.0                        4
1597511320507.0                        4
1597511320687.0                        4
1597511320890.0                        5
1597511321050.0                        4
1597511321210.0                        4
1597511321376.0                        4
1597511321531.0                        4
1597511321708.0                        4
1597511321860.0                        4
1597511322043.0                        4
1597511322232.0                        4
1597511322433.0                        4
1597511322598.0                        4
1597511322758.0                        4
1597511322918.0                        4
1597511323074.0                        4
1597511323232.0                        4
1597511323410.0                        4
1597511323598.0                        4
1597511323758.0                        4
1597511323923.0                        4
1597511324073.0                        4
1597511324224.0                        4
1597511324383.0                        4
1597511324541.0                        4
1597511324710.0                        4
1597511324899.0                        4
1597511325059.0                        4
1597511325207.0                        4
1597511325331.0                        4
1597511325485.0                        4
1597511325637.0                        4
1597511325788.0                        4
1597511325949.0                        5
1597511326091.0                        5
1597511326242.0                        5
1597511326404.0                        5
1597511326560.0                        5
1597511326703.0                        5
1597511326850.0                        5
1597511327013.0                        5
1597511327187.0                        5
1597511327369.0                        5
1597511327515.0                        5
1597511327668.0                        5
1597511327843.0                        5
1597511328013.0                        5
1597511328181.0                        5
1597511328361.0                        5
1597511328599.0                        5
1597511328798.0                        5
1597511328945.0                        5
1597511329101.0                        5
1597511329266.0                        5
1597511329437.0                        5
1597511329585.0                        5
1597511329734.0                        5
1597511329899.0                        5
1597511330074.0                        5
1597511330215.0                        5
1597511330363.0                        5
1597511330588.0                        5
1597511330760.0                        5
1597511330902.0                        5
1597511331059.0                        5
1597511331310.0                        5
1597511331514.0                        5
1597511331671.0                        5
1597511331839.0                        5
1597511332010.0                        5
1597511332173.0                        4
1597511332321.0                        4
1597511332500.0                        5
1597511332659.0                        5
1597511332829.0                        5
1597511332993.0                        4
1597511333166.0                        4
1597511333328.0                        4
1597511333497.0                        4
1597511333657.0                        4
1597511333827.0                        4
1597511333993.0                        3
1597511334161.0                        3
1597511334320.0                        3
1597511334463.0                        3
1597511334587.0                        3
1597511334714.0                        3
1597511334841.0                        3
1597511334992.0                        3
1597511335150.0                        3
1597511335322.0                        3
1597511335489.0                        3
1597511335641.0                        3
1597511335808.0                        4
1597511335961.0                        4
1597511336126.0                        4
1597511336277.0                        4
1597511336441.0                        4
1597511336598.0                        4
1597511336756.0                        4
1597511336914.0                        4
1597511337110.0                        4
1597511337277.0                        5
1597511337449.0                        5
1597511337598.0                        5
1597511337741.0                        5
1597511337891.0                        5
1597511338053.0                        5
1597511338211.0                        4
1597511338388.0                        4
1597511338545.0                        4
1597511338706.0                        3
1597511338878.0                        2
1597511339041.0                        2
1597511339212.0                        1
1597511339369.0                        1
1597511339547.0                        1
1597511339722.0                        1
1597511339922.0                        1
1597511340082.0                        1
1597511340243.0                        1
1597511340391.0                        1
1597511340544.0                        1
1597511340695.0                        1
1597511340852.0                        1
1597511341000.0                        1
1597511341151.0                        1
1597511341294.0                        1
1597511341444.0                        1
1597511341591.0                        1
1597511341739.0                        1
1597511341882.0                        1
1597511342030.0                        1
1597511342173.0                        1
1597511342318.0                        1
1597511342464.0                        1
1597511342608.0                        1
1597511342755.0                        1
1597511342909.0                        1
1597511343050.0                        5
1597511343210.0                        5
1597511343391.0                        4
1597511343546.0                        4
1597511343725.0                        4
1597511343881.0                        4
1597511344069.0                        4
1597511344246.0                        3
1597511344389.0                        3
1597511344535.0                        3
1597511344677.0                        3
1597511344820.0                        3
1597511344964.0                        3
1597511345106.0                        3
1597511345253.0                        2
1597511345404.0                        2
1597511345586.0                        2
1597511345737.0                        2
1597511345919.0                        2
1597511346073.0                        1
1597511346261.0                        1
1597511346414.0                        1
1597511346588.0                        1
1597511346728.0                        1
1597511346877.0                        1
1597511347020.0                        1
1597511347161.0                        1
1597511347318.0                        1
1597511347495.0                        1
1597511347645.0                        1
1597511347824.0                        1
1597511347973.0                        1
1597511348110.0                        1
1597511348258.0                        1
1597511348399.0                        1
1597511348561.0                        1
1597511348723.0                        1
1597511348853.0                        1
1597511348992.0                        1
1597511349141.0                        1
1597511349281.0                        1
1597511349425.0                        1
1597511349604.0                        1
1597511349746.0                        1
1597511349886.0                        1
1597511350028.0                        1
1597511350174.0                        1
1597511350320.0                        1
1597511350503.0                        1
1597511350642.0                        1
1597511350787.0                        1
1597511350939.0                        1
1597511351113.0                        1
1597511351261.0                        1
1597511351441.0                        1
1597511351627.0                        1
1597511351804.0                        1
1597511351962.0                        1
1597511352169.0                        1
1597511352354.0                        1
1597511352492.0                        1
1597511352637.0                        1
1597511352770.0                        1
1597511352919.0                        1
1597511353104.0                        1
