delta ch(1),theta ch(1),alpha ch(1),beta ch(1),gamma ch(1),delta ch(2),theta ch(2),alpha ch(2),beta ch(2),gamma ch(2),delta ch(3),theta ch(3),alpha ch(3),beta ch(3),gamma ch(3),delta ch(4),theta ch(4),alpha ch(4),beta ch(4),gamma ch(4),delta ch(5),theta ch(5),alpha ch(5),beta ch(5),gamma ch(5),delta ch(6),theta ch(6),alpha ch(6),beta ch(6),gamma ch(6),delta ch(7),theta ch(7),alpha ch(7),beta ch(7),gamma ch(7),delta ch(8),theta ch(8),alpha ch(8),beta ch(8),gamma ch(8),delta ch(9),theta ch(9),alpha ch(9),beta ch(9),gamma ch(9),delta ch(10),theta ch(10),alpha ch(10),beta ch(10),gamma ch(10),delta ch(11),theta ch(11),alpha ch(11),beta ch(11),gamma ch(11),delta ch(12),theta ch(12),alpha ch(12),beta ch(12),gamma ch(12),delta ch(13),theta ch(13),alpha ch(13),beta ch(13),gamma ch(13),delta ch(14),theta ch(14),alpha ch(14),beta ch(14),gamma ch(14),state
1317.015666,165.2529854,46.60325894,50.04192074,20.06994374,254.3694697,24.86948604,8.12733139,50.24751792,45.5366937,976.8598217,110.2519262,16.76572858,15.86561473,8.810259723,532.0953178,52.99841428,9.742404407,21.07057623,12.55661907,1668.755773,209.9194263,34.81173013,67.501262,38.04977781,28.81834709,8.156040104,4.697163002,9.271617769,5.496955316,111.6997767,14.68728838,8.6088069,28.40997572,23.53384558,47.70308697,11.53412501,8.515775841,14.31033003,7.277493489,35.67769413,6.692159281,6.117573313,10.46319884,5.21629602,51.09006819,9.146177078,7.710936127,58.26281922,39.63601839,297.0912559,21.90740823,8.574060771,37.05768341,29.92474821,774.8206365,75.62474904,18.0834852,27.46807199,17.8311285,87.29474715,11.99851521,15.49374852,201.9821768,224.2517237,167.0837724,24.13952962,10.29199208,28.84669346,21.79407556,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.5841277,35.86875785,19.6259157,31.02812596,16.80597158,73.06001812,10.86908479,10.12896079,52.80157816,40.39192739,152.985766,21.78935513,12.42913464,16.22513059,8.855133984,94.07166814,11.37642333,8.712661886,19.08823343,13.95623672,315.1069641,28.77953412,12.03181802,59.27307926,33.48403655,30.85024986,7.50286979,5.383987427,10.08774073,5.713041543,104.2313356,15.72727597,12.13720542,31.16835869,22.50580091,42.9245854,12.98202322,9.389662695,13.70957663,7.059757709,30.13515148,7.54041686,6.447273043,10.64907466,5.620493801,41.53847452,10.3794774,9.130876736,64.65179718,44.10984105,69.58304678,11.92437686,10.04652633,37.55527387,31.5908937,376.3028729,32.25265872,14.61005987,31.02661429,20.15171559,37.41800653,11.49395314,17.42609026,221.9673894,243.4305148,57.43711345,20.24324863,12.19149315,31.62405758,28.10196148,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968.5579236,112.3148462,53.5556005,56.82877481,18.98702448,222.9622646,15.02109512,8.009584248,46.95585052,42.26440232,313.3694011,45.29359101,9.632354153,14.86307051,10.18356167,147.9213438,21.87408006,6.480667632,18.60765133,13.72825669,303.9558444,17.73631044,9.550245528,54.05632948,36.40829849,27.99576364,7.133933866,4.407204773,9.639812952,5.497758433,81.5380206,12.50900109,9.031140819,28.38581349,23.95661584,35.97128572,13.56097211,9.047859337,14.22715086,7.933093797,24.64873426,7.961937182,5.804097992,10.12594857,5.385205875,37.5539462,9.764674051,7.632174068,70.59438786,40.73858764,90.88333039,15.08988211,6.871414372,41.48110796,34.89703801,450.956301,44.86832832,12.56207579,29.1540747,19.00396341,52.66192423,11.57758777,16.22335532,223.2141207,232.9135779,73.57269339,18.12366662,9.256824769,29.89055601,22.16752643,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337.032863,141.9519108,50.74132539,59.30912043,19.85231767,96.22316405,18.16037428,10.77242122,57.34631466,43.54866137,280.2360104,60.29751076,15.45635749,17.90879321,7.770134348,177.1730104,31.5796362,10.40735445,20.00472224,13.32524318,329.5032546,34.18724449,15.32089948,69.09407006,35.67509349,23.19445527,6.879510682,5.638886089,10.45826991,6.472608708,59.41929511,12.10343543,10.84009855,32.64812028,23.62517621,30.9095187,10.89463505,13.12054231,15.47066178,7.611838326,22.32322458,8.244226091,7.953842242,11.71405063,5.612198866,35.87634508,11.7365973,9.59026491,71.95299426,48.48089645,127.3038062,19.84776356,9.681999622,36.73544683,37.36483785,426.870737,68.27962223,16.93031092,32.004062,21.82798507,81.05094669,15.68570491,20.02925685,225.2911965,270.4246409,70.65415136,24.31321043,12.05689653,31.60120005,27.68906575,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758.997164,391.9317501,129.7760305,120.6126053,36.51784166,546.260717,26.82513796,11.98084043,63.5768674,54.28713478,1268.012841,81.27941062,17.27765036,24.37742832,15.17928834,1463.172082,55.78093052,17.47871365,31.20823117,26.53114082,831.8305068,48.36630174,14.6802207,89.37346321,96.31732847,405.3776011,10.83030283,7.257420462,28.97749284,28.39739618,565.2795994,19.27080203,10.79486008,35.50087894,27.23654919,433.3446842,16.60776265,10.83653032,23.62086042,12.29982388,258.7609278,12.49426947,8.078872867,19.87636938,12.33982269,394.4733904,19.91927279,11.91844796,116.4505198,100.618666,1357.860302,39.37891582,12.81701754,52.08369739,49.72941602,1677.26048,103.8400503,21.88297593,46.32270256,26.80219462,519.8526472,36.89866179,23.95400958,291.7509969,317.9707281,578.7558768,32.54271629,13.96739178,48.98100444,38.97153354,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587.718405,358.8907665,102.3993726,107.5555734,32.99707603,161.9738823,19.13369236,8.132507871,58.51395887,44.33028095,422.8427089,57.82543446,10.28494025,17.59004154,13.15373736,259.0421903,31.79741144,9.386807519,20.79784006,14.87701496,4061.163209,299.1509561,62.3761373,101.0204552,47.52373815,45.94946052,7.554178579,5.21529264,12.66395892,7.146459981,49.36683181,11.13784203,9.070319303,27.97753454,24.14476986,36.99487385,12.90666334,9.650487159,15.17730064,9.170261265,34.76243669,11.75238462,7.158083236,14.64581033,7.59503929,51.95365227,10.38968208,7.870082122,84.5801423,45.224293,176.9487038,20.56163807,9.381902484,50.19667338,46.92634219,1569.771594,125.3947665,29.70064959,41.77919886,25.20035921,66.69789968,13.16824536,13.55526137,301.517245,343.31237,93.9584767,21.68805416,8.145648478,35.94611055,35.30914037,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288.346011,333.7507158,117.6643986,123.552764,31.42905365,1600.797495,55.69358055,18.48700627,54.65776558,35.75326111,2534.11391,127.3010895,23.98023011,36.10555914,16.53594964,2229.897917,99.10238682,20.13977509,38.58697386,20.09060283,6184.365215,448.8221518,152.848649,188.2520765,55.4278141,988.5683258,20.78140719,10.25653687,28.96361548,14.18623846,956.9563876,26.95971464,12.53966664,42.20354184,24.98999753,890.9506093,28.15373689,19.14111839,48.47632669,21.95703146,616.8986185,18.51760543,12.4746395,34.73338043,16.55319202,1215.51746,29.67891909,22.05715925,97.89087977,55.95288371,2094.632829,62.46165798,23.24102228,61.11634459,41.6048971,2375.344249,125.257026,28.28068879,51.24923694,27.25356438,890.3632771,30.7091658,22.78262644,158.7498907,161.6212936,1359.150503,44.33609111,18.99408577,49.25537475,30.24463931,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047.613784,129.0148974,43.05482845,49.07715599,15.34260075,150.1549706,17.16036885,6.948054677,27.02735544,16.37855853,266.898744,52.15639535,12.78299614,13.39460039,7.853919971,223.4685602,25.97779857,7.581073607,16.68733921,8.983973811,7629.044218,704.6053689,179.5397105,108.0322946,21.76222437,47.35719683,7.764417862,5.290165115,11.39716252,6.946295456,48.18917452,11.99236213,7.413116483,16.58958226,9.837183199,45.68003711,14.92150032,9.295302701,13.00231989,6.83482345,24.88151836,7.873467492,6.384627796,9.443471631,4.459246493,41.67136101,13.21086153,9.192498734,35.34405002,20.43454627,111.3742698,24.01516054,8.983217672,33.11366297,23.7348796,325.2691423,52.8722261,11.92942659,20.18930485,11.11130145,49.21392795,17.13485852,12.52737558,117.7896602,117.1602839,111.6186956,26.80585226,9.421900789,21.29522619,15.35499475,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792.909921,195.0118625,49.67285588,63.60028917,26.17560891,229.9673968,18.79904945,9.434627169,65.96289638,68.0699967,339.0379986,59.63321936,13.7321167,17.27500062,9.928774199,280.6746964,30.70612404,8.295799259,21.62561966,14.77044218,5633.154535,626.4809449,141.8830825,120.614805,24.46162102,63.97691849,10.52352502,6.426006552,12.00104775,6.872510065,70.14566119,17.43648768,10.25914648,20.22947027,13.68872828,54.32332413,25.34278531,10.96129317,14.62044191,7.064856838,116.9050509,16.89343106,9.208405849,11.38935004,4.822578211,58.51921705,13.68912953,9.206297366,26.23944225,16.59555915,156.7409124,21.18513657,9.022076441,39.45043688,35.31026952,515.9124435,69.79759659,17.88815933,34.5559048,20.46137146,185.7321694,14.76215202,13.67495072,178.9145763,205.1006049,114.655019,29.22238231,13.48354163,33.69694977,27.46175239,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9752.805141,371.6258979,99.67544585,94.98527092,24.30343261,140.9295686,18.16473147,7.457881234,34.87877561,27.95562615,402.4573443,42.73202077,10.07073027,15.83820568,8.967004529,353.5674592,30.83217688,7.304350945,16.89805802,10.68351619,3134.475686,503.7011588,244.3927786,230.9603457,30.65038376,33.90699787,7.436785787,4.885000537,11.4484346,6.947434735,44.8630949,9.33768001,7.799411405,14.86211445,9.795518705,41.00651407,11.11321372,11.69408736,13.43765544,6.605540936,29.20667595,7.04041275,7.177827024,9.34849185,4.942216636,49.1190915,9.991852777,9.902128814,24.03951336,13.32077104,148.0492644,14.50502124,11.46340091,40.25619931,34.68192988,1231.213519,88.01934561,24.33187321,31.99829694,20.14287658,65.15829084,11.10848724,14.91681714,167.0729521,176.1159565,100.280581,20.23817262,10.62801152,26.74943155,23.24418907,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416.058828,174.8914817,66.78975722,75.27542189,19.49065287,49.69675728,12.54428051,7.660788891,36.56895082,29.99077124,95.63275688,28.37671595,9.81278619,14.63391417,8.956569633,71.68080818,16.83158079,6.126336554,16.1241427,10.46203634,4847.396452,216.5772983,172.5218076,521.0472713,70.17217333,31.84085391,7.259647095,6.110833744,11.44347587,6.889081554,223.1671224,16.51890233,10.80544722,17.7625945,10.05684389,47.36842948,13.09331225,11.18528203,13.69671271,7.00192399,25.81032515,6.770659266,8.024680488,9.50065334,5.141028255,42.30914918,10.89648916,7.462991602,25.25718823,14.45593006,51.93938488,14.97552201,7.200865931,43.71092291,42.91669186,1093.100698,73.7617119,19.00734761,37.37721955,26.89757541,58.32060475,13.89358888,9.860272263,184.0007579,197.1768476,53.17754615,23.11666095,11.61270508,33.83817087,25.98709322,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878.370689,498.4069443,151.0356943,130.0321043,30.78058176,114.6621959,15.70855436,6.944625813,35.98320113,27.10062647,337.7709385,42.17159295,10.7348975,15.14588206,9.85207621,347.0196498,28.8980033,8.626501328,20.29173598,11.23074076,4437.715836,373.9496809,287.1455051,335.1349707,36.94547276,41.83118172,7.819152655,5.543571782,11.99013081,6.818332143,88.36578441,12.86408963,8.679646484,17.43146944,10.40412977,47.01025314,11.25331382,11.08453624,15.58398462,6.225641889,35.25983072,6.580419303,7.355437439,10.10178857,4.638074066,53.67704233,9.921833746,6.258235408,25.02453878,15.19783285,205.1923151,19.85348307,9.082194162,50.94837063,47.57086899,1348.883619,101.5083155,20.35551524,42.73330824,29.74513429,137.0911622,13.39325532,11.6594174,192.0523205,220.5138802,116.3755389,21.15396435,10.21804675,35.83125313,27.58052175,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816.392844,286.3021829,116.6711277,99.31127548,25.87727846,103.1774462,16.70690053,7.785522478,37.53496485,28.70368233,280.3496041,44.29547798,10.42121586,15.88876046,8.508902864,136.4438634,23.8361382,6.751563197,18.5784789,12.80906927,46609.66165,3989.851847,1053.978907,553.4870352,53.02374417,40.99591551,7.605004287,6.478903853,12.10114345,6.335323054,54.15946734,11.82288789,9.702825342,17.83433835,9.765939439,83.18400021,15.67215826,13.57691126,17.41448915,7.036991349,28.6104984,6.989618986,7.732324972,10.29259364,4.868618634,56.66882715,10.15953059,8.303278237,22.94310441,14.25741478,111.9036359,16.35702954,8.297572329,41.05890413,39.76721235,1614.726363,118.3442277,30.54315054,41.31333605,19.53976829,99.57954822,12.01223511,12.44014698,164.8463264,171.5143826,92.00612633,18.2864407,12.02773684,30.9216862,20.47571487,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10856.07452,650.5565291,202.5228252,172.0856731,32.1172619,95.78370572,15.19391775,7.849812262,36.18608001,29.57992428,148.9070475,30.47163978,8.708852925,15.93035112,9.627853634,97.88428602,20.82982297,7.436810166,18.91235656,12.57331298,18209.08,10576.34061,2456.213207,889.3753093,85.09947832,36.24543053,8.865908039,5.690228665,12.84210888,6.624308372,48.0007591,12.83974521,7.171313073,18.0788199,10.68882369,61.00653839,19.06589771,10.82101177,16.28182777,7.25957326,29.90652124,8.894578751,7.4276993,10.77714152,5.202954574,42.13250005,9.767357803,6.675867466,25.50244546,16.36741238,93.39850438,14.32552401,7.944925403,47.25493991,42.3758929,1741.984546,183.8070645,38.60327374,53.11252486,29.18309779,60.71090659,10.96625363,10.66396064,180.3189486,212.983634,67.49949058,19.18688392,10.13501612,34.08637652,27.07113914,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.1597007,49.35877172,37.63508229,55.44756843,21.95042693,75.79071055,11.59855468,6.646328746,37.71800059,28.13556922,166.8644841,21.53260417,8.841928277,16.6327806,11.15171365,143.6995036,15.05421774,6.807362596,18.29628284,10.86713413,6618.309433,26364.77135,5528.248141,1548.702892,166.4550152,28.02339963,7.51912805,6.141959478,11.49442012,6.272804856,39.87632691,13.11574238,9.114639936,15.12930716,10.67343333,33.76495632,17.91647377,9.566014215,12.46028403,7.15647579,22.08339051,8.335288226,7.015924405,8.875443574,4.952643619,36.9813309,10.31794342,7.327319237,23.82611715,16.41677732,98.45302415,16.50077282,8.910057388,52.65285581,45.42650432,1576.147438,235.8038376,43.68131708,55.27837065,31.87606683,72.94257305,10.68322409,11.23541947,191.3775962,218.4476006,67.41968022,18.60702804,9.377372019,32.82919151,29.45439842,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301.749323,434.609908,190.0981971,161.9879839,42.07704191,158.6201798,18.30912805,8.806307571,43.25076675,36.08658469,384.8762546,37.06318467,10.69159429,17.74053549,9.527504937,335.6372789,27.74304725,8.033433125,18.42492487,13.05007509,3774.89654,5220.771816,1783.224629,2722.388778,127.9943809,33.99733738,9.305852719,7.76418036,12.10798542,6.670624382,44.9418769,13.27152953,9.671044292,17.19439689,10.845885,55.1443723,13.61727437,11.89806665,14.28263839,6.498806355,34.5536623,7.909103243,7.881419418,9.121198779,4.54445454,69.23475418,12.5028756,8.264920816,28.06681074,15.1889818,255.6044872,20.76267966,9.438812333,52.4968553,49.28859055,1700.756673,268.3316663,47.04243099,61.82268627,34.30327657,103.9772877,15.45300695,15.02729346,234.6243216,245.2322943,115.540161,21.58747933,11.14504354,42.48793171,32.40888416,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804.873907,226.836218,99.78491438,93.58294511,27.76059085,108.4551197,13.6979183,8.874623721,48.77791521,36.63639122,129.197953,18.74896644,9.300568489,16.40190757,10.08570416,83.17512994,11.8492929,6.737940297,19.26141809,11.68498957,9253.356844,5186.83947,8396.51402,1465.773195,119.614869,33.08880466,8.879574479,5.39223739,11.47594625,6.193676175,37.22211156,15.48143756,10.33452203,17.38088568,10.8149476,41.0076036,17.62427328,11.02826747,12.86696828,6.867476215,26.73086098,8.850739028,6.465466437,8.546448564,5.155102877,42.91488237,11.4855421,7.68804926,25.88863109,16.51452413,64.26192564,13.36904784,8.975203539,46.61716556,41.8921841,1535.210886,185.5127567,38.43886447,51.99816622,24.33041083,56.00045273,12.73701321,15.11489846,199.8025699,226.3119312,64.29617019,19.30867493,12.29399742,35.80028013,27.80518213,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.9050046,38.87947343,19.2391045,35.80748066,13.29449613,813.0816609,35.37768485,15.47001388,31.53582254,16.04254621,1522.946784,76.36678539,27.89335053,36.658962,15.11747777,625.1767915,41.99283731,17.05407586,29.54240937,13.11624037,165.2496153,12.69399854,11.1515031,44.85704661,29.24044774,49.49079962,13.49232431,12.11789922,21.02517699,15.70154528,205.8246998,17.04733319,13.91873112,27.06627099,15.90530579,107.655485,15.5501286,17.58379725,40.59672573,25.178221,284.6428016,22.68149406,22.19530104,47.97493778,23.8734026,242.5248583,18.2078827,29.49098754,69.36108863,29.32267266,471.5499816,42.58045285,26.35184036,37.34893209,16.51250487,305.3115116,48.41316912,22.9066872,34.42327903,14.74481519,128.9674324,15.44548245,14.82943845,28.46904602,17.28948432,198.5409644,40.89118869,24.20996998,38.97146309,15.33068595,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.1440208,42.78589554,15.00804029,30.99489391,12.59985825,923.5834258,32.51779699,12.2306645,27.50254066,15.10671311,807.5691602,91.92110631,21.43597042,36.07251587,14.96056583,699.7862277,52.47674886,14.0183232,26.7543477,11.73178995,455.1416598,22.89514192,9.68059677,61.00003427,38.9917367,108.0892934,16.72913382,9.105330208,22.27419994,16.86189571,629.721899,35.29011715,13.84512014,26.61790492,17.04324476,127.0667737,13.11514956,15.41387409,38.19101014,24.58562461,5050.923377,386.3324789,137.5578352,164.2439038,38.17985505,307.0961145,24.05542914,20.04725368,81.79329284,46.39503333,3918.637468,65.67385483,18.28112217,37.68205673,16.65879399,304.8089739,48.74743039,16.24572068,30.507975,13.49435432,324.7441744,68.32429728,19.58033425,26.38016747,19.34424864,206.0974747,40.58591705,16.93178227,32.64800039,14.72185408,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397.0522705,38.49306773,17.5385216,34.8205536,16.50844938,981.1358099,26.5045382,12.72620054,31.29752833,19.2957756,617.2952682,59.11562343,21.15873704,35.93243735,16.46684711,737.6914154,38.99042017,14.6074006,29.23553356,15.11203847,335.172374,16.09764844,10.08974473,47.97700718,30.78944059,220.5497458,19.16018606,11.85218487,27.37770212,18.3093315,299.9838492,15.7847115,10.42035205,26.35390623,20.42755185,315.2774916,22.30840021,17.19599713,50.3328716,30.02078781,384.4948993,33.31480326,21.40251806,53.61157027,27.61698016,321.1469207,18.21550952,20.41372745,88.36731727,48.34748773,451.4656954,43.63889459,23.51433324,44.88686542,20.83973993,419.9785295,44.27420399,20.23677909,36.96701797,16.56474843,359.7555504,20.78247772,14.68047756,35.10879646,24.91535881,417.3230686,43.55081153,20.3355394,38.70019296,18.45547059,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.7330938,55.2619795,26.33320487,37.09601361,20.21500513,176.6727408,17.98600115,10.47125339,36.3341028,29.09677793,408.082927,49.94065908,18.88457792,30.28817332,18.12900892,423.6277938,28.41262276,12.00144465,24.59109181,17.85657983,62.01308906,8.885965039,6.271539302,43.50797165,33.20377232,73.65371619,14.75481787,9.421445804,26.13375865,17.38427985,48.83130761,7.61890571,6.265544862,21.63890333,21.05631424,81.28700885,8.920117112,10.1158318,39.33971135,28.27902732,3436.160664,197.3938484,72.20044069,87.94602732,34.29443145,68.61751056,9.697097777,14.16145901,75.08844545,44.40781445,1451.262193,79.23434825,20.45035169,37.29606842,20.65000177,1212.090518,152.6206381,33.47171948,30.52654447,16.88237527,5177.889086,557.2943995,53.67150527,52.55012167,19.11912424,153.1180635,26.57377249,16.19702909,30.24191455,18.36111783,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.89367367,23.85575792,10.66523641,28.99346408,13.87091886,56.83995037,11.63589619,7.651036062,32.51561721,24.36535972,115.3843724,27.16226168,8.595325003,31.26167041,14.91859887,318.5898407,19.08184249,7.874728176,24.08964289,13.55884936,34.30981369,7.703350433,5.96868345,41.29014813,23.85766575,48.82077109,16.51850692,10.30281141,27.52149824,14.05533965,34.02146314,7.926950134,5.502201135,21.01023262,17.755413,68.24300675,11.4207519,8.98995039,35.44001541,23.32134912,203.0823494,24.19689757,11.74447077,39.38805135,23.15317521,54.62637672,10.54321773,8.794036752,69.94064891,42.31615027,312.3852781,35.35157113,11.34351872,36.87038705,17.3414947,148.5002565,30.45023818,9.475277186,29.13757438,14.4786409,165.3504488,15.98705223,6.210601586,25.79183805,16.39210208,115.9783507,28.63886098,10.18271272,31.49901513,14.23407003,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.7985749,30.87389268,12.63698742,27.83787499,15.17714079,117.5499674,16.66261356,8.932750328,29.09399778,20.81224003,292.9102544,59.46706779,15.84612977,30.61544217,16.34435571,344.3916283,28.65481701,10.31570817,23.46032285,15.117007,56.21987791,7.656844174,6.781781312,34.80727773,26.58555689,53.18897726,18.14175773,10.45746683,24.43266128,15.20277881,48.0789208,8.365297217,5.921736313,17.53858302,18.32998051,71.68673258,13.32069281,10.49871517,32.87274939,24.81545378,114.2255895,13.92267978,10.23081947,31.71345853,23.60087705,53.76108931,11.85968833,10.72493591,68.70546747,39.59967358,242.8716706,35.00851033,15.21128797,38.6177498,20.26849864,177.5283886,37.78745718,15.09490345,29.62495475,15.70818345,88.88692853,16.19660417,9.204415191,27.05575192,16.55460603,124.290716,30.09379971,15.75878328,28.9740991,16.12275821,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0564351,18.65977653,13.10298776,26.68501063,13.86911113,115.2887627,12.33407111,9.632532323,23.44466516,14.40495655,736.3320162,53.8270873,17.50926986,30.18056989,15.91057655,410.0141053,25.11767592,9.960667663,22.13617239,12.4378408,68.48764995,7.904229322,6.812791773,32.15249614,23.20873037,81.3765865,16.47099803,9.469294836,27.48577053,15.10988595,33.78596619,6.43021213,6.362879023,18.88871045,17.61982486,99.7879946,10.73559196,9.440819236,35.10923799,22.92157235,308.2415802,26.05058817,10.17317723,37.36652356,20.72604254,69.64957248,8.380736955,9.984683518,68.12750809,40.27804163,343.9559139,27.11784672,14.72156975,35.45020916,17.54778242,201.702142,22.90009743,12.43233412,29.5517838,14.84688811,135.074594,11.72932859,9.451564115,26.50855523,15.43940893,127.8577011,21.09332798,13.54122525,30.00962999,14.92014806,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.492194,28.85099369,13.78447031,24.84886989,12.24027529,106.415426,15.67612746,8.984833247,22.52465404,13.38377529,340.8703877,45.64983783,15.37486459,28.32319446,14.65475294,404.2076978,29.18689287,10.42142589,22.32015064,13.35718735,36.11053686,8.112570145,6.008933857,32.60463636,20.55319504,52.86207114,17.02098874,9.638296757,24.25931413,14.06333995,43.40017757,7.534693229,5.98374501,17.13597674,16.94023051,123.6089014,11.63423291,11.38806306,35.48939294,23.2491693,83.15269533,11.58318614,12.00420377,33.87567052,21.745853,66.26651653,9.14579047,14.04568848,67.45299382,37.72429718,359.5814538,37.06266777,18.4053389,36.44546721,17.35800197,181.5066919,35.13268834,16.15917289,28.58004554,13.91001371,1494.489894,43.97654185,18.59098226,35.09898528,15.25546734,127.2494405,30.76559705,17.78450306,28.70867585,13.63575983,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.5349697,30.2683532,12.23424765,24.34312497,12.10837431,90.46990987,16.46275834,8.252803597,22.31714345,11.70021293,442.1774889,66.26192649,17.51211253,27.41810303,13.89045601,398.5903867,33.19622553,10.88732237,22.60753639,12.40216123,26.93378435,8.365776643,6.694734359,33.87021344,20.30205632,47.24098764,15.21696941,10.79385801,23.32248725,14.38954347,28.08741959,8.816455811,5.821966599,16.33420658,17.6929606,93.33033349,13.48344119,13.01978879,36.92607369,23.05811816,115.2195503,12.48319705,12.46436032,36.13196277,20.41193176,61.89485136,11.935573,14.10135903,70.66678308,40.88142451,408.0782067,54.98810281,19.91563194,37.14931784,16.55392174,312.6984467,53.53624572,17.55666985,28.71621761,13.2281883,145.8417105,22.71125503,12.2241229,27.52456146,14.14067651,171.804632,37.40921833,16.14880818,28.08215409,13.10697622,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.231524,37.05157572,14.19470872,28.29485251,14.48137393,101.9862459,17.57080328,9.934954619,24.10219065,14.75683502,393.599148,66.46922063,17.25810955,32.86866345,17.27592468,360.4457675,34.55013289,12.43433088,25.43299334,14.86262983,33.6372189,8.203862904,7.134889997,35.516227,23.18017158,47.41930641,11.83599548,11.24000395,24.93964828,14.64654086,32.20078145,10.33486555,7.360496753,18.98434974,19.42746383,57.78815429,15.24680971,15.64500141,38.87722565,23.74426287,290.7513939,25.57644364,20.26965531,41.12042437,21.41489511,46.19362366,13.72336419,18.50511463,76.51267243,38.0084215,296.007818,47.16684888,23.57340312,43.01418695,18.96751708,233.7122077,52.46872812,17.91435895,32.62080829,15.55674836,137.187765,26.0137604,14.89947566,33.27496292,16.12242745,137.6974507,44.46780136,18.47826961,31.50334747,15.82682484,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
