delta,theta,alpha,beta,gamma,state
132.77921710195815,27.619859235133056,12.212264361197441,16.741963314207165,4.49830358245168,1
71.59101236837321,12.639654714628092,5.996895326010039,8.533159474843623,2.7161981610511963,1
87.160352933223,11.920188365599472,5.152458781361207,6.61667223379318,2.2423961185100096,1
446.7664754165143,22.393735088430223,26.754533047371563,21.850991649823612,5.471730742052438,2
109.13983349377088,8.886252180611603,27.58983887084337,12.88688896102022,2.24826466626287,2
109.37029995640891,7.639836582474276,23.955056785555914,11.266904518935878,1.7283685082392517,2
86.05880465819028,7.5173335913720765,4.409937294104208,4.754048632635738,1.6368266489002274,3
43.857876387164936,7.536125390789759,4.412525599607327,4.491726794793228,1.5299251961164326,3
47.68134184970098,8.668209720603498,3.568562573374785,4.714797801824103,1.7488407999025541,3
121.96028559296894,4.110381925667504,2.6710373624136685,5.31817908641905,2.3285667629768283,1
69.00293604415734,3.970049655725439,2.0820279032462885,5.2802486549964955,2.438971463522531,1
170.96648352030147,4.234465265587353,2.611172317125978,5.342062750506671,2.263759619360815,1
154.2076158888229,4.0210363141533145,5.026242934595301,5.75858425009316,2.054558292041335,2
134.02938265671466,3.950798182077824,5.156008173584577,5.127898316180071,2.0581395941255853,2
204.0388834004347,5.1559313042709265,5.037855360120508,5.448974009794901,1.9522050448796897,2
37.266746662442564,4.0810862476946586,2.4334365165541265,5.4553067390711405,2.3454628833634596,3
57.514517504901406,4.392995334633395,2.446750207057427,6.320393765408158,2.789020370337003,3
96.3228393161667,4.951544808732625,2.9844625661589532,6.287022787142841,2.5255021926829033,3
47.53763402177468,8.294772602029648,4.435388802891346,7.961173749752393,4.367030029414876,1
29.770975415030176,5.386140030109066,3.6543625638686095,5.781191299858974,2.215738519580285,1
88.34732299772102,5.994453504733147,3.9761630827841543,5.102139649583871,1.5887952356514272,1
28.135252698290635,6.105791913517204,6.6223072441704,7.722530371000465,1.9224558254834985,2
26.581699520291785,7.2102809412358795,6.19355248258893,7.018676963678126,1.7640993595002732,2
80.95482087896244,9.762970891558457,7.653227804187859,7.4198213129758175,1.9335141848488855,2
32.64705756601013,4.317244038680064,9.744006456449613,5.026099675719078,1.9729293784319657,3
41.40415698654634,6.184325260446658,8.608531920115523,5.693340159619234,1.8326433819610883,3
36.26254365481285,4.210481923419763,4.85988701350835,4.566952084664886,1.66625937996451,3
50.143695316721455,5.460875419625772,3.4500052110771873,6.188464017599727,2.2536891181245986,1
27.238215843692185,4.007160145280816,2.8555000949312075,6.293734560501231,2.316959518090542,1
27.02579311501155,4.964539813134104,3.7157085552190026,6.818256508973834,2.5971344524872824,1
105.60847736276845,5.691534458538399,12.0075233598263,8.455318898453365,1.8787794635439798,2
219.86828674830366,5.987637684013947,10.703281398220449,9.098503097100638,1.9669414110037,2
298.13503795526,7.077702467670407,9.67031145736429,10.105257319113369,2.213762305103979,2
217.3888966895553,6.381350216209465,10.45440214349222,8.674689551055483,2.0101293556929662,3
125.30355492338425,5.466961392394645,7.938079416462977,8.146700748741255,1.9446830789243716,3
109.8972084653336,4.938507795689204,6.2842800010873745,7.674551553845576,1.939342459100187,3
35.80956478794331,5.129601333911834,3.0410090260164293,6.364977944453399,2.1523092377893414,1
39.771602142440884,5.165781315845858,2.6820466768717304,5.981313254540801,2.183816036809099,1
40.58656299385796,4.629157688782887,3.3414527244503702,6.329553115022965,2.272291490741804,1
137.7668017808308,4.898367143678767,7.965007768646686,7.753130693732717,1.9274295776103076,2
116.4858839780688,4.04314799391741,5.757917575501667,7.315457215307441,1.9029521493206263,2
231.69284047555325,5.007136987657465,6.713417668433249,7.531527248242661,1.943543715723212,2
38.47168850257244,4.847590918318452,6.317900659572925,7.851500527639027,2.4230664910942274,3
24.40173874185458,3.693427938010825,5.510305028445146,7.792638586063414,2.39451171705727,3
89.42453484600382,3.7709967459271665,7.053011855357369,7.357019057101153,2.3646872161013612,3
32.20804274177476,7.287203447605394,3.1948017782316915,4.428234702542045,1.7702325287997653,1
64.84466168583127,8.372477350873213,3.5835456836310837,5.0549226286332924,2.171187910908947,1
29.29829914176067,7.391848460652676,3.1761393262242876,4.336694667792579,1.7780920569127072,1
31.354874376475674,5.519372388649737,24.19991058567884,10.966108392800757,1.7861681099293356,2
18.61423888521431,5.7724981794514205,19.026168316012274,12.229862257611288,1.8122100376833281,2
18.51914645678898,4.860418340095527,22.87003068234072,10.722499646600948,1.8179573884489773,2
20.49348776247954,5.045967171300424,21.878249130745505,17.002518475115526,1.5693777646362377,3
18.82071560437504,5.509860929420961,22.822175573977237,11.955559701527676,1.6292349001491429,3
44.77514088586961,6.71928133838303,20.557414700086433,10.97530870558457,2.0226004446227575,3
56.48929268026556,8.56485524045745,3.197452049935459,4.377814931197482,1.785170203908267,1
65.20775228919092,9.360938320845596,3.2372538033141374,4.38552854173129,1.8502619956180035,1
49.57567966377121,8.124343052800942,3.3305332908017715,4.510189583773444,1.90079699865953,1
22.83342780547236,5.877063441302035,29.111541954172868,8.301015120321432,2.1965673882238055,2
16.058061723051555,5.284686226060331,18.90961302532177,11.246963811923886,2.169384659495625,2
21.015501937828326,5.535516635135545,18.400288901110677,17.961362353478524,1.8640630532686697,2
17.78261617288874,4.748674086976693,14.104028381073276,20.567086470750606,1.6362573334246904,3
34.246057943119666,6.135596713138619,15.724910259819584,11.911190004916794,1.912706160021037,3
42.68577565084748,5.85455937401766,16.618362848243184,9.22525082929694,1.9047260541333801,3
50.17206257659915,8.68731955636601,3.288559497977873,4.207856904265319,1.7447799095482395,1
40.30849649054534,7.718263454855216,3.0116028662579626,4.048709830976597,1.7477032984145715,1
47.394774736708875,7.1720201570480056,2.8494327503061947,3.817207783328402,1.7416291067436382,1
14.806025067142425,4.6397146213898575,2.3096657236702227,3.5531888503814657,1.6202301827485308,2
23.537296538348606,5.092185061677419,2.5106043222015453,3.6741276980686335,1.7383762055106893,2
27.655741849348914,5.364573148782895,2.268302036914822,3.8027409037618796,1.659038036624241,2
19.962391425536488,4.904143356609203,17.485043456677882,13.006146170897894,1.8617254723371186,3
20.07451102650472,4.47882520011281,12.861318003242017,12.901768962501,1.6150463703849844,3
18.47351257559947,3.9789165930737282,9.640976297481666,15.451333336596301,1.5855507944411127,3
32.08271298541627,7.359705343511029,3.2508101999298584,4.1807323734934005,1.726220624696626,1
29.209076618858838,6.8117819609705625,3.134057271346367,4.269021953565241,1.731635927525119,1
65.08273679753427,7.593256221121371,4.5049220450755225,7.249686576171379,2.565966788627297,1
14.637952585263365,5.877673134315914,17.72236515688362,15.533174655818835,1.5749234811183759,2
15.85890632173342,5.8477352147331585,17.109372872029265,20.906660697019372,1.7257093639281866,2
13.742977202281164,5.383668759195305,19.57926945479289,17.626021362254303,1.5442012099847406,2
24.67502519410788,6.077653696415432,3.224248092955147,4.841678211931353,2.0353082580487447,3
36.35991413296605,7.85404615886683,4.295468499587992,6.350843215907858,2.25990114507669,3
28.963869268216563,9.197505970848011,5.4199154419666,7.076207984542902,2.243491097528969,3
48.68672174704915,7.781748621444794,4.373254551644799,5.883073763611323,1.6156640914613865,1
226.03645074096193,16.94055820836437,6.951810172387803,7.58806125641834,1.8842255118690423,1
52.9953222248491,7.4453740276558245,3.914196072928362,5.227072253250792,1.565705640845414,1
130.98851821707373,10.578179476378125,14.757262863123051,12.97146893873918,4.229037197852634,2
98.62883427425562,6.810406348458059,8.052943080713547,5.991744581319587,1.5335508087225322,2
302.47852574767523,96.77864000117918,72.50901217878882,109.08967433980307,17.49788961216638,2
355.6981027430433,57.29798970893568,51.240382171988145,103.59007427341147,35.20691243256477,3
43.68037901827197,6.728158269379606,6.202714221301413,7.1936667683314806,1.5925467307899541,3
41.824487138597874,7.945320533384474,6.965141670495852,10.752279640492166,3.4140115819630155,3
36.10112836577807,8.871261513422983,4.086844912379865,5.359034962101234,2.0646521854696105,1
81.0593776839956,12.703781310942029,4.590464136784866,5.348211991832405,1.7317511424738015,1
68.47896254481006,10.59866961567319,4.603521730541692,5.550737461419671,1.580175063840881,1
21.2123119588683,5.394368109314047,5.880813518245275,6.843964835019541,1.525209301652055,2
20.645216151159048,5.584063433330831,5.7298378487069295,6.38419904633125,1.5222380348335578,2
138.5557832430337,6.80358997887109,5.619504152664891,7.234050578067787,1.5335226789705099,2
40.262647223387454,5.7485012679094325,6.133810595004655,6.907901229860103,1.4470230404444975,3
34.81748618525967,5.319849782017681,6.510989869239229,7.092598787424667,1.7338645166484994,3
26.73924032760002,4.8218437548607325,6.229989535865299,6.88322673318269,1.3893914104849177,3
68.24663877570393,6.627235250381609,4.164559760795352,5.523908698010134,1.532508544675928,1
57.581388161079374,8.289768727948614,4.271535616413362,6.061568131131528,1.8589056413655407,1
139.6037500888013,10.441800675359415,5.088046715585471,5.701669576975412,1.4916897066482986,1
22.862599728754624,3.836821539687731,13.611483254300397,5.496850911108682,1.5784872524886675,2
20.46515206318884,2.925745307539365,9.263118842436214,5.349691949346543,1.6023596287023645,2
29.51314937795393,4.058105914084426,11.918595216405695,5.511495254305901,1.5963817528243507,2
44.51096492754214,5.7778797561705915,6.743579166817942,5.926307494793747,1.5722087381333658,3
33.3255115147898,7.085735452675051,6.598146270848032,6.894810808708985,1.640191040478426,3
70.33663231022517,7.628799484291555,9.601143451067324,7.151154590291603,1.8812190770375594,3
30.38189567944403,6.973836707224163,3.6770241311965095,4.9639286813613035,1.454538537111572,1
51.92043706754223,12.050016651711195,4.704410494432161,4.820420958636051,1.4486575262179664,1
49.283635581346324,10.422900644469854,4.387136028309271,4.926658305156623,1.4783642015104743,1
15.097187554875172,3.3579103172232756,5.817360313826776,4.8006963776923675,1.6317132728404324,2
16.04368918882623,3.042407328499878,7.734715868387505,5.360500909878191,1.4765338812959732,2
12.66619970384821,2.596729013975044,5.9474917241579135,4.378944199769582,1.5030522893802805,2
14.612137376031582,2.537129858900964,5.506493569845539,4.005677651663636,1.3312279268536025,3
15.154130622449921,2.7265221759881553,4.588630033574248,4.060155543922545,1.3777076475800771,3
15.590233737281222,2.5696895618014106,4.504066703277334,4.238789137155054,1.3828811681108208,3
33.435245996372565,5.276886394367489,3.8032568795026997,4.827684250414127,1.7138905465706789,1
34.314189683395526,6.783010978593218,3.945826917160146,5.304821552116603,1.745413601333917,1
34.981675585833706,6.7601674247727725,4.1848882821145095,5.027892716487545,1.6100478990514773,1
31.406505933859062,4.603552605787216,6.15524869723523,5.640123240210605,1.4731728623125746,2
32.99671208864334,5.57236084434738,8.009640559710569,6.978082946729337,1.5090427625735203,2
431.2092398714124,10.863057224982342,6.83932612770456,7.066407914546993,1.6340132921336907,2
32.649178892712634,5.366654717086159,9.122925455431558,7.294721536026475,1.4350874093898116,3
18.89157125328906,5.211333777661177,8.823283190057387,7.109354687037123,1.4448011657705881,3
22.144247367262576,5.102127778763965,5.782193277476965,6.35005945146992,1.4862542067483233,3
40.500848784277835,6.205204835142745,8.002292986273128,5.64546629360322,1.8606362132408907,1
81.13033663863307,8.95013560893239,4.228179181789801,6.033733360223749,2.1090319908321384,1
28.243378377559143,4.377249339328032,4.834629353210349,5.546130240923666,2.0141911887140753,1
71.5637343735852,15.735801030627417,12.499762434172771,5.987246415953751,1.8092103845051444,2
23.207378446724142,6.387650116049749,7.815942101260624,4.919717886504229,1.4543583901733743,2
28.001473294117346,5.706113600400224,7.176197139580814,4.634657341475638,1.4553425665225792,2
14.190909852686996,6.4308166697028595,19.715714182107632,7.7020632180632544,2.0545334485232116,3
34.75123135380553,10.595052892930806,16.81570655739568,8.46048763554389,2.3666885529435393,3
15.659731085330234,6.010115408709372,15.499015704551912,7.548157580488935,2.511535271118676,3
37.998606659026976,7.591685987814316,7.264193244229617,6.590682097031246,1.5639412568044355,1
35.7112047165383,7.9743679980722515,8.14682458268617,6.809323944291206,1.9235983371210885,1
28.30209765158371,6.900662902769459,8.844508102781955,6.1249480147641835,1.6237640527777697,1
18.66028260865234,10.213876927374614,13.942631906605426,4.919550850843705,1.4503469845460404,2
18.987023604907424,7.38177168044035,12.509327203416367,4.821625134410785,1.4821000600042733,2
18.99361286439885,6.8735679279509645,13.706892988359735,5.127852508902596,1.5993874824947623,2
17.537243911121042,6.900869115421405,9.457587982921478,5.431149180755777,1.5342390355250495,3
15.919186463672402,6.922101056281564,13.433285247386587,5.276671636055011,1.4828359905275719,3
27.536860093734223,30.884799715015898,38.64995644084241,19.615435636160914,2.0352900851859093,3
160.14701170852115,52.00937736281096,41.17856833755013,34.65140138889016,8.526819987161929,1
134.9606017099928,13.580781908028365,16.43874739778868,8.416206122799347,2.0620757183404175,1
53.13069242538695,9.28958054148059,21.94344285997764,8.685799611096883,1.8902598477069184,1
62.026297423893766,13.859704051219548,16.89412978773091,6.796772093898926,1.6051351594404248,2
51.75954403903277,12.534606080732058,21.538272110924336,6.460902054361108,1.6821410066076754,2
60.168928920928344,30.01469512287889,49.280878723098894,35.71104141292922,6.759491881985627,2
34.08533374491089,12.817758435211797,55.546185508471844,11.069200255753355,2.1183404702403634,3
26.295890707237678,15.530219795395608,54.052864910566235,12.303285652354703,2.0725259238203226,3
62.89488842727883,16.51125176254323,45.21001756998355,13.147449591828892,3.0496582866052178,3
30.48872520742237,6.206810707170328,11.647073199490547,6.000938424094301,1.4307593707627326,1
128.31541371581403,12.653553189185843,14.630339560959028,10.864718434231436,2.4458909876453676,1
61.94755058024371,14.833116375021016,11.956879357959057,9.56690485449229,2.890789907774134,1
112.8148262423458,23.130519114447697,53.48629641165623,60.319750713332844,13.36406697820996,2
68.47406801753046,23.776159321528258,36.55357231754253,19.41034145650664,4.42229172432804,2
60.76211880108828,14.541547830203362,24.806291241674806,10.300838000542212,2.825744180306059,2
33.6858155445499,14.047048592783515,27.393186488586416,25.876823830581518,9.801500439949635,3
32.45268510613473,6.859065739217472,20.01258992633306,7.120094189397228,1.5795613536781965,3
37.29331626443714,17.353743832526888,23.20516638585098,8.321009684079701,1.9323790753107593,3
102.64541916415556,8.870734174453494,14.403873185722679,5.553485921601127,2.109963830973781,1
76.97963617014341,7.732599821429052,10.55598779318497,5.082098719365062,2.0833917065456835,1
130.01106558814985,12.071416037054167,12.35698713190997,7.897118283375677,2.5836069680472016,1
1263.2609947651795,45.71770825674289,42.72512659691559,28.040971701743654,4.312887280007643,2
83.61470190708995,11.150552569022253,31.03533617099131,13.901981151328915,2.8878550618789585,2
72.16250349144151,20.456581799252962,41.02589318913834,32.91149245166931,9.445796353678057,2
56.54704839520303,8.871068638444951,25.004461677104945,9.072577054826702,1.7009909845190225,3
78.99508217389136,15.89820108992768,23.901073348329597,23.103919737383773,7.148874465694191,3
87.74417528982012,10.245321854490685,26.94660575888766,9.089037643124943,2.6305062858966433,3
270.4671479062699,6.63758555036305,2.8207682806874175,2.567400559394432,1.2438706414531755,1
102.51744391601322,3.728789245449955,2.125722757761397,2.5465279640004033,1.4889228761740338,1
72.526832500159,3.666143135837148,2.1710604406896237,1.9988270405249273,1.0799595141126657,1
88.82444630268128,3.1978583234493434,2.5351218459794262,2.165506330593459,1.1989951163659538,2
163.86872416733186,3.3857879793430725,2.215048328201354,1.7867769188795888,0.9365661133321442,2
21.0250087782184,2.420310081674391,1.991204776422059,1.623480783088409,0.9219282996352148,2
435.6447652334322,18.61755461133757,8.013229063517572,2.853075292849957,1.2271490191527978,3
49.87016097620562,21.382489343669096,15.980449960274541,13.756110046965006,2.668661330853471,3
20.528776398715106,5.018229538235664,5.461458435346996,2.1630122609114046,1.061284243993311,3
27.629881525916794,4.901412342176369,3.6488462948355473,3.1322683945801315,1.462304044750516,1
61.997464642929096,18.034354904880495,11.460791900751897,12.34808419148919,4.439433738513068,1
21.730877365675838,6.0691624026916156,5.8829290206620835,5.693454883097581,2.197011022864436,1
11.768323698224668,12.784359185305176,21.408169288678856,5.17119472952064,2.154478906294685,2
11.770812040512693,11.013930250488183,21.54150165540624,3.8649990962445493,1.5440481986393204,2
11.070166319105454,14.617757134368057,20.67442896547116,6.585914373477832,2.9858877459502158,2
12.924812068505796,9.872027082111957,18.10669739094725,3.492883559212692,1.5298253038581584,3
17.38156850719307,17.919186413697073,24.08427725396611,28.301696133295504,12.997936254672894,3
10.960460012228827,8.526752516912243,16.58925980540809,3.3214145757401177,1.485783419358816,3
35.82872020948687,6.105698006577372,5.064824028459177,4.962833528532924,2.2872347575647476,1
52.964889175506926,8.076259096111867,7.524657915235756,5.337705835868394,2.146302143434577,1
48.798711939624575,7.070605224704645,6.00411622963139,5.299162770366721,2.654006095983178,1
24.655821597853322,21.569430366734974,31.304687280362607,5.822718188089396,1.9642981038936753,2
66.63217181360459,19.096456065049374,24.794121540649524,6.195729547494864,2.0610362986926445,2
19.315270069341143,13.944164441008317,15.165416767436552,4.525206906237999,1.786845434977805,2
43.55158952777259,14.053812682458164,13.540586106728048,4.303150957022598,1.617619789463019,3
17.45248020006395,10.13738815808342,20.784331068861405,4.3807163694343165,1.6082730943278556,3
18.009965363459532,15.807154975819339,18.217748792163754,4.604552153598909,1.6451100751790209,3
90.17485002742067,7.173506198637957,5.266468913994155,5.035193281544176,1.9700435435831847,1
488.13914311555027,18.488726200613343,7.472710262644279,5.880938240124763,2.5934497711351105,1
42.19132806034701,6.007889376559683,3.945874632240933,3.8635810436147855,1.7910552177209091,1
68.1730812601104,13.244214999109406,10.58596215403888,6.935122133241343,3.0087559196802998,2
35.75113555802936,8.328366739188409,7.591870697902158,4.574552930052586,2.0609465828152453,2
27.21079269108872,10.708466918678644,11.84173694009236,5.28396792216845,2.1047468760150045,2
37.46737858847259,15.18686879126292,11.64479772017837,10.472337209837518,5.042107460697489,3
69.64981467837165,10.617619852651412,11.125764649956713,4.532898487973992,1.9930992836172317,3
80.65109921066188,14.268037561280101,15.436683730167914,15.702167207172845,8.009403911049391,3
50.39957467414738,6.328268780979412,4.6115984598006206,4.645716264292443,2.0079489102512076,1
32.87421974460481,5.646447698560613,5.917624993481609,4.659968391373454,2.1874361877475885,1
19.00952981151585,7.90937226970898,7.405988961673594,5.237773689815364,2.2800981385748593,1
22.16630119487566,14.855498051221376,22.58164681801895,5.790392789319045,2.227799435254958,2
29.169904125555973,15.605290617285846,27.388540013967308,6.289307191022926,2.3878099841857776,2
64.93081016556873,21.407878592293667,30.31702226528488,11.14998249138435,3.4619456334903065,2
49.43637771190747,19.072294584254305,29.348581811838255,9.526259053894426,2.9681036380266264,3
23.981425730191354,16.175127904309544,29.377543091345604,6.296781356179994,2.5331116992777405,3
34.95404874901903,19.14812308178057,26.37719526853269,5.742115263023118,2.1439856287386223,3
25.971595046471048,5.613505205740235,5.356874102721713,4.645915120217097,2.1361390761221104,1
32.37174375565682,6.75355890855566,6.797910064029961,6.0498045532943765,2.4731403836459274,1
20.831215601551758,5.8988354266136005,6.421372396000526,4.788915736219257,2.2730072863856057,1
36.952884449810156,25.373907531923432,37.03602723630839,19.451658832736477,7.961380817448594,2
20.13571688399951,21.840239065536252,27.946438256844708,8.218273487466737,2.8981893646810724,2
42.64999082609024,21.867038344794384,50.42962259944113,11.2825847109249,3.604741027864145,2
20.612777025995683,17.934001719985105,33.77377683537069,8.080990585747696,2.746578197231922,3
37.09330341111201,22.951397687528974,22.120956526790014,10.45743982100976,3.6065295327281257,3
29.231630633728393,19.492483505374903,22.818701214174958,8.68002560274822,2.936654177416777,3
65.9705171567056,10.437392729879587,12.780094977742507,7.884754072686348,1.8096509486465668,1
80.61379938823366,12.455499624921554,20.754223629316847,7.246546702260532,1.6785226673617946,1
108.58428983531667,11.110143457159783,18.525184209883747,8.901145167541959,2.0355736062209964,1
38.32553589937229,12.193541303214346,41.17816988224481,8.78774727074452,1.5123077883488156,2
36.19368458826044,11.558986789824518,36.65541153768807,9.150699421974489,1.4746731491481577,2
40.045818121727166,12.518091395621072,49.3268411468047,7.174056594071623,1.4631472757945667,2
53.09972590489242,10.809665204351537,37.37890892114807,9.120484804623798,1.789620277330474,3
35.99638455700587,12.483304971219779,34.65955753317044,9.58993869136195,1.759405386320204,3
150.60174429088815,12.265246094814566,31.620566829611256,9.179701867840235,1.9072863969806835,3
