delta,theta,alpha,beta,gamma,state
589.4433909522628,171.28407111161306,58.16543939382023,187.24593193067744,1705.5376434646994,1
855.3927124782421,169.5315595472939,135.97728071975652,194.93498361236058,1680.9058200398551,2
727.012388548972,167.32057560380926,160.1174409352179,198.52354525820766,1662.1554383605458,2
1241.252661855701,169.3781318912759,123.14259879315775,200.19365738700307,1658.5219607956576,2
663.6853169547463,178.4658682796176,65.48522365149935,197.36820602862514,1655.589864231809,3
577.1145117477404,170.30041620458297,65.61808267092532,194.89561745123996,1654.5962585463099,3
580.0257101341145,170.7965380660728,63.13561061844681,194.9731536957695,1651.1977763102075,3
492.29520500057623,173.2019829627066,78.49099826233437,162.5849016512604,1492.061002362196,1
488.8082844611894,171.05842227866702,81.07063942890325,162.3022858358814,1492.4989994620285,1
507.8488949973683,176.04366384439786,84.58174294445276,164.2449106168135,1503.9425379798174,1
450.48810862808807,172.5712522664308,112.86978416256706,168.3171026874823,1486.7598377869513,2
444.73724147914436,173.66620157584117,104.72125852510955,170.3009591768776,1482.3199375846016,2
440.41046803322763,177.70982415257896,105.43271334120674,170.6649932487904,1481.1725325235623,2
439.9545029639318,175.398947879501,107.89892111912073,194.74610777612187,1403.5789808950751,3
458.8914775697585,178.05048204388723,116.58784157495198,226.72102755793316,1397.7387174724786,3
446.52995177054237,165.32783792796764,109.93816543086173,219.5847722399017,1366.8508694191273,3
901.1203231204561,86.14573636049734,43.24924511513156,597.8077815436424,2061.7986136850454,1
912.1074593542252,97.19236721375133,45.899792817269365,581.8594715208563,1962.9199961242987,1
945.7346411059395,89.08257980973941,42.18454153251216,588.7650009233674,2000.0984069070041,1
1041.727800623173,97.06624711675086,46.47462739296693,602.5552433456769,1957.9801497800672,2
938.529128777096,96.50069195821482,45.967952540639835,618.131751262993,1989.2564347791117,2
983.1774957807538,86.19334782179678,44.86276910651903,597.4945144944325,2042.5134755433353,2
950.9102069917218,92.11834083979544,44.7011640952448,596.6846364197506,2053.5123444269125,3
1021.5272754168151,92.67524143060885,45.65305175535138,595.3431712333116,2021.878190066062,3
1140.1472679319127,92.1204547713568,47.593108537757495,602.1464375537255,2006.1970946395215,3
532.4100755230922,166.857909768529,61.75482691419156,211.5966334324073,1856.8223634150038,1
532.1997907594758,166.79033748920145,61.85642659888616,211.32583820997618,1854.225061387553,1
521.2272817707247,165.39692248883915,64.30962353018704,212.17326212444704,1849.3037563802602,1
718.6843866961341,165.0452363330497,69.50825149103929,213.90978894143785,1824.24771571895,2
883.7190185165556,165.4204436102487,68.6078292874472,211.96350740287835,1822.864480152115,2
625.2006783402109,165.8100447336821,69.90530198330006,212.443667017549,1821.786436063085,2
539.8680709469263,165.27635333330255,67.17078810129019,212.9892183732615,1830.898804129664,3
525.6423349898321,166.2039926842742,66.67775061410185,213.73612634962484,1830.2151910807984,3
531.2304653122823,166.24214908395032,66.25263651319257,214.45014041809625,1827.9866756095325,3
537.5151114159905,149.32374303878387,48.44851474782684,197.49810685807591,1807.8896478411818,1
614.675682989763,175.3421052696999,58.54659985956481,203.0861455486706,1809.6241305851217,1
515.5226536103627,152.33742295912188,49.104534625783764,198.72659751762976,1796.603643910799,1
568.3408654967094,151.10367760657095,51.426123599445916,203.63600424190355,1833.3902703221813,2
820.6144175841802,155.19803055853453,52.63885598838023,201.58080706082893,1831.8427553154208,2
722.6503769342746,157.1168332621556,53.95996872299746,206.39185614695572,1839.1346734146953,2
768.1554079608733,151.34624320709796,54.51498317043952,211.0370294529971,1850.4089583691944,3
3086.7996310125627,672.9671350413524,217.81586156080013,322.5714425061606,1862.6757331858919,3
736.7426943009734,168.95812993513664,62.34739402099037,224.14606782164336,1846.2261391954594,3
541.0887787769917,114.07992386792338,33.10383173213509,215.91413652211108,1794.7666814545512,1
471.92667323045913,98.13878121748851,26.892336675301486,209.20945905464012,1810.1538721788963,1
481.71320360066267,96.43199285238062,25.90203170031879,206.07332721721409,1801.7793101464788,1
871.4789264201233,110.23313578212388,60.73286140157545,229.31459962722025,1766.6028203263916,2
495.4090172046123,91.85839908928992,62.88328183443015,216.78982684963444,1751.4867570386866,2
493.1211635448985,89.72644035346279,57.736264603641246,213.28956313128515,1728.8566847324382,2
470.494064387995,89.2352103414963,29.364656385814005,207.24474352966988,1698.9954297903735,3
422.291706900874,89.41564993550078,29.533699191009294,207.09657422774282,1689.4940394681812,3
422.73490912919385,90.97313713427327,28.165960743584147,207.18458692206985,1688.2270170290572,3
653.2863829860289,167.68254383447328,58.433008756145604,212.35183358759667,1864.7557460553496,1
602.0553247673877,168.0406650294535,57.88067901231376,214.33616435989083,1865.4362349218761,1
696.2973611748218,168.56163514186235,58.41621522461832,212.94880699053277,1866.3195942448644,1
686.7180601427716,168.6195954248038,61.80123050453731,215.63962206368862,1870.8788039468639,2
664.3680385605461,169.78097004369218,62.3783033746721,214.3997213374037,1868.4285168159167,2
724.3355649004014,171.08157378770485,61.97826149628798,214.4930248127523,1867.9348686863614,2
563.3061357355557,170.13590786688607,59.1379622756851,215.92162313874897,1889.681237954433,3
591.592935906782,171.2149148306502,59.34942245216589,217.49598972362125,1889.2475004554979,3
630.1501681513664,171.31378249945223,59.585256512803305,217.46397235380144,1884.139765106227,3
529.0582510505932,166.35957174748165,61.76275094593404,191.2489263531082,1586.6002610609298,1
498.652094258412,163.9980756777049,62.14513290766401,185.89536554487532,1551.2165350853008,1
561.9841245053143,165.25822964369314,63.27201689292669,184.42748755814367,1549.774708709119,1
480.647298559751,169.11533276763672,71.96950693398887,180.0550092247747,1468.1444621342475,2
480.6051472810146,171.22547395053175,71.96988323223529,178.75590627048217,1456.1906180279268,2
537.9788625013404,173.7621920705928,74.7675663397093,177.2953412806474,1432.470883055034,2
448.1984901276078,170.67494510281307,85.03683216559341,161.70377840667172,1238.2825355048594,3
465.8405380931672,172.18583153294477,82.65839108181368,162.35323091620987,1251.955384973591,3
458.13139534758915,170.9419431382874,77.64042413607136,160.41515295682004,1238.092872184281,3
561.4521984298561,161.34484102486073,54.03425028274055,204.69600574554997,1874.9922796891028,1
540.3109768764814,160.677638608078,53.78075717378657,205.53621280247975,1875.4597068741682,1
542.9104407331198,161.71431943124554,54.50612219556469,205.75613987042271,1875.9876107148752,1
617.0693566691733,165.56765868970237,67.61507786669048,210.2697604461733,1860.1824785866836,2
690.2937928404746,165.37428429346136,65.6192080329786,211.78064394565504,1867.9603715560622,2
705.3505411348029,167.8456185728375,64.33705434238414,212.1971594318758,1859.3085890989148,2
668.6755195277302,166.50888704949583,65.67247271527393,211.2846744872064,1859.5328146576408,3
610.5015320888069,164.3250443182881,61.56191411237884,209.67473993659652,1870.9148295663765,3
589.3367346152799,163.08954188102308,58.952333056208026,207.18790388092643,1861.042902033374,3
562.2934870609446,171.36045570675307,58.230749744394366,207.40009493511147,1855.877023409334,1
567.1280664015957,171.03383926091146,57.737675422443964,206.6918598587156,1855.78840656925,1
568.7923178894151,169.42396297908746,58.10934699555394,207.94949331194675,1865.1569679005497,1
667.8923236686354,171.11773301410287,64.35457831139598,212.49125999168675,1866.9981312573143,2
647.9577324881504,171.18432349850534,62.23079048721411,213.447810497818,1878.831830129562,2
765.2959943292691,172.82722848172585,63.01238623899466,213.07175217817158,1881.6409024503778,2
570.9736922350288,172.5822452541489,62.40573355332024,214.4082912834888,1901.5866208523064,3
552.9052002348036,170.72045178680676,61.329272868769635,213.83178421376172,1901.6230779472403,3
621.3873893795575,170.51528596060948,63.3813522559842,212.32652661268426,1901.977850314865,3
529.5623181205023,158.74105508361004,51.9240831770314,192.52120949011118,1816.6874242001377,1
563.4275161510616,160.1941867963695,52.4231137031371,192.18744502128382,1820.2888948043299,1
529.5025351851164,159.84154489411347,52.04149132901424,191.10546284687715,1820.704868574436,1
533.967031532183,155.85118851674582,87.52124622170001,202.10798952623512,1826.3353155778693,2
514.3699878283737,156.25949009312657,77.94457161420837,204.58009970848414,1826.376143626568,2
514.2377387342876,154.8242949460549,85.70621426004607,201.815406584946,1826.323235188954,2
509.0829117045534,152.0357442631436,83.49418709125334,210.10375420035757,1820.0940631814337,3
510.8546827966501,153.13587989283087,85.2780061625067,201.03740230189914,1820.2259665395366,3
546.8282683033424,154.87047775161176,80.85181448179667,198.8617706110048,1819.8313411018555,3
567.4936255997296,166.9569707789235,56.46893849055137,193.66137188627926,1809.574143977158,1
580.172022930921,167.4810467456689,56.51337469946343,192.87495220556937,1809.2208182965503,1
561.5204885924667,166.09552695535135,56.830866325726426,193.6966220084475,1809.2837657313517,1
520.4537988014254,164.02290998440125,99.56019485806014,199.36831735912867,1800.27676070455,2
513.7817855417799,162.97676386141742,83.39680412767164,204.6596373750546,1798.696071737068,2
518.505927214757,162.53157407190156,83.22864482741322,215.65030001192827,1797.9566634855878,2
505.7098317711135,155.52291693752406,73.31489010532836,213.8572282001194,1790.2844321563375,3
529.5654247371788,157.4060974641762,75.84342345819444,198.005567415932,1790.5708426314045,3
544.0210364442805,157.8695040903933,77.38003885215402,194.40081326397305,1797.4979701652633,3
548.1626944578295,163.18659778645596,55.09089230842803,188.08875773741465,1693.7959172583776,1
536.1157234218907,161.88920583323664,54.78412871260905,188.10540272729165,1696.3873649444408,1
545.1269459436444,160.80186150992077,54.40441014423682,187.82445037745967,1696.368314296112,1
494.7098053152658,156.8393855919232,53.75337984859217,186.2179558791087,1695.2921100770975,2
509.5979602446324,157.55050359491503,54.34549815464858,186.17915888696024,1694.5181874676543,2
515.2016040682912,157.94891002622668,53.98603351548604,186.19795017902496,1694.0566135035453,2
500.2419602241307,155.9235965408057,79.81388137424752,198.78768766158672,1697.0616434393203,3
500.36645775403116,155.54425679549271,73.17095647333144,198.34902844796642,1697.7430985209714,3
497.46797107179117,154.92270483480465,68.11477915998043,202.26661146185467,1694.7844996344581,3
515.8809204998246,159.41124758593722,53.211750134907,188.56043910792522,1677.869037534103,1
512.8920391499857,158.7377449220242,53.13023071474542,188.88582633611466,1677.8402150341558,1
501.4977311985161,159.900573766546,55.13887615969507,191.8629228774595,1668.1720706948038,1
489.5548918628834,156.76299370882825,77.37716722052518,204.2086896421542,1667.5779051831105,2
485.6574872789056,155.444563801605,74.9193981407319,210.84087920844496,1649.5101483796284,2
485.4857234405763,155.64266209432495,79.79676816820553,207.05728851035772,1649.9053048516946,2
497.78690532293575,156.43232614968406,51.68617429629661,181.72787904600705,1635.5158005180253,3
512.2892552001038,158.66551605701255,53.05650209122279,184.0544007459114,1640.8207826921932,3
491.4906035519677,156.95163624450407,53.01597137438903,181.99559967946337,1628.8517378704096,3
541.9341337252068,165.0338373097412,63.076958161850776,196.60877789102372,1700.3217764323158,1
848.379532365892,182.05495925101863,68.55716388758546,198.3778462127186,1698.6468308367232,1
544.3463675230485,165.86169441957722,64.00237946785151,193.9229618546964,1701.7257556731165,1
625.567459111446,170.6250303818945,85.00021780357257,203.96564709745596,1714.1011657952597,2
585.6181507305403,164.62402913602713,73.62574988123784,192.5384201831319,1712.4642975633446,2
948.501953584743,322.29547289117687,188.02302322647463,373.4890057264537,1726.5893156588525,2
938.2045592585536,253.69122947342453,151.68315665233828,357.82209041444463,1769.972932833731,3
527.6219219074742,166.88769759012612,74.38261999037601,190.47248593833638,1714.6630322353376,3
524.9205926289166,168.26506144272753,76.32583574084217,193.16899187643233,1711.804859579084,3
530.3594163672617,159.91305841987239,56.823285511964755,226.43974812137753,1770.205129711439,1
592.3323478433597,164.72348866799575,57.47652094800638,228.24263938204152,1766.4545616841144,1
574.4666037390718,161.623016872739,57.67121111659042,229.40329810271209,1763.5043493439182,1
511.86529866040735,154.48019779107952,59.68369188959041,235.03527352839996,1770.0074810669096,2
510.5475405062148,154.8886924060313,59.79509165473092,234.14069805857278,1769.505000974812,2
639.8104922285225,156.8762774015365,59.278535331854926,233.3782476747494,1772.3753772465511,2
520.509418126025,158.257904762989,68.74543510096423,216.8862041424592,1738.997259866567,3
512.3280378180847,157.38449585779452,70.35915773220452,216.6622331880745,1726.947632484449,3
504.07015401702125,155.90773229679434,68.83371538960981,218.45390407134553,1726.5486019122995,3
548.760372124105,151.91572785553106,55.84227371154305,170.92889638897213,1584.5176353247225,1
522.3814536807969,154.8054748214647,56.61020440970397,171.61434172918038,1590.3332615543056,1
650.7339185459493,157.88900356311146,58.465684852920546,169.84727857634496,1581.2719927507515,1
477.8984595641791,150.20987818282308,76.79404095223892,167.86202120998882,1598.9887319598379,2
473.540913137355,148.56448123811757,69.52309638148293,166.99882168105157,1597.1593864464216,2
478.6857187869544,149.9744086485773,74.44080042307077,166.0222307638474,1591.044246489512,2
488.5171224965455,153.24398572537692,75.20632349599772,158.31966791579563,1522.578535963538,3
464.8400579367786,156.6678396778287,78.25450856543866,159.93296773454344,1510.9482051442105,3
519.2047126891712,158.4602086121078,86.58995936351802,160.44778675733832,1504.7288257833309,3
530.6503464426895,166.0919374985872,58.927391147941535,199.0579891787019,1758.8845990764626,1
561.9047518933061,173.22167586898158,60.27630249444787,198.4766897608949,1759.270603422374,1
559.3374968206638,171.37922616800097,60.138933477196524,198.00412214184135,1759.6793976145825,1
516.6835942949052,165.15174001349322,64.86428856077421,198.8381893274543,1787.3074419105137,2
518.0301550795888,164.86339676786352,68.20329587384387,200.48062208140195,1779.2695893781508,2
512.0613406259686,164.16613389008162,65.83264235299494,197.5538190464713,1785.8894835204485,2
512.7612315978255,163.59979418330028,65.62713636729923,194.57817572040577,1781.4035533384697,3
514.2798986605508,163.90014717116088,63.83187672461655,194.58977590836813,1781.416824378714,3
513.3898938266719,163.70109416600417,63.93481330544321,194.5177666725934,1781.262986370083,3
521.0043816222814,156.9254351882662,55.307732409135156,187.34734557511783,1745.0887321132996,1
525.685360573904,159.3117484644911,55.75359118970404,188.25653789047715,1750.2494096713344,1
523.1670313387336,159.96868307900516,56.36648567807561,188.29429939526716,1750.8432462249566,1
523.5595086876689,159.9944699389156,61.26181389923063,191.11033680315342,1761.776458380252,2
516.7693168205245,161.2006583771694,63.96600015821432,193.51101561042702,1768.7208050686593,2
519.3367524907029,162.45190988899057,62.016172853009614,193.09951609374767,1754.4466879216554,2
516.9359705524907,161.74084406051657,69.03548253082843,188.82043968183254,1752.4361101221634,3
506.50641209401147,163.0237384699346,68.99084073743465,188.94508826156923,1754.1961649225254,3
512.1503480380035,162.07535493005258,63.8780587362783,187.75212625911573,1753.8079640329677,3
391.8260439188978,119.56280708030454,67.22234435708698,189.00292287711682,1508.285646322744,1
428.23330572124024,121.35272851069206,61.786527088558536,191.80959691561193,1499.3739019660918,1
368.9645522300865,115.71765466536739,61.906899726323694,193.3733018993878,1485.4659041404132,1
402.28426905363284,124.94560239311826,67.44954161382633,199.34856940163291,1427.5049842905196,2
349.9581734357171,113.6949997790729,62.28624251827672,198.99571576377747,1428.2719108077179,2
353.95476535663437,112.39689164802597,61.460262740603255,199.18667017471086,1429.4239975693968,2
334.55511980836917,111.15696054608055,71.35576464722898,203.6653246614347,1422.4350146778947,3
355.7639922211634,115.47536692326234,67.83080824898221,204.14057981941377,1419.9232584079093,3
334.23114268225197,110.52479990459199,65.38458019479513,203.75549583086317,1418.6919716325453,3
451.27963136841,118.51548103871035,43.04135693969636,178.2544977643329,1671.068154664636,1
437.4127480217352,118.33501056378302,47.71909108844809,178.76498444161305,1655.9878030392708,1
418.8383481560796,117.74853603865918,51.23764111140307,180.14986765915108,1641.7111762434417,1
375.07855368797163,125.9393904067385,71.93167725791734,203.4987816379087,1564.740802353939,2
372.95663037035627,122.37200523865246,70.67043428835731,205.84683018234563,1565.193617854129,2
371.78148743536025,121.67865415123579,74.14515451241826,208.71055164253838,1565.5125846151127,2
366.2136997123753,119.1396440678327,66.54374751406849,215.64793810621606,1591.1801026381522,3
364.9143100697809,119.05770386595918,71.02707659966212,215.89284841094954,1591.8570342343348,3
377.5517072622535,145.10031262927558,98.75635073602,231.6542331008416,1593.500312926026,3
532.6276140611466,146.82749646932274,73.93522655226933,197.71415184546578,1807.8804886341848,1
535.9659121480514,143.7586552281834,58.12895201231952,192.8309592078669,1812.9661913013858,1
509.04785212518345,140.3149319303738,68.8299331016498,193.04465457713144,1816.4436486063878,1
516.8690653232635,133.39688321695976,56.16127277147586,184.53125676082868,1816.5920788418127,2
506.9283004215555,131.09910161780877,64.19041013860398,185.19633676577888,1833.58395104631,2
488.40329804256606,128.44030309445938,76.01054065671562,186.7214268240487,1835.557743366647,2
454.44651610616273,116.77699109597577,112.50198862469867,187.73372944910417,1827.9390047975246,3
443.8068561604481,117.06851325902493,106.58964777796606,187.14507325257836,1828.8605214189513,3
454.0985752388046,113.46673329590341,90.8930349441171,187.31590450866037,1834.4238997041373,3
390.9967072958878,99.37339209103921,42.93151132702933,195.2678788220128,1502.512452391296,1
489.8408811325906,109.74794230508665,53.67843524446289,202.259267061182,1445.6889619037672,1
399.05863092704163,116.07847565125829,56.948341555987476,205.312190400969,1408.4024627246033,1
364.5367412457562,121.4228421704585,82.42752698262736,225.1999872625895,1265.3683773642472,2
351.7708827363677,121.55207280843631,87.35313031319819,220.78308179561932,1258.6344230027987,2
369.73026358570706,126.80044410323553,86.98546323766098,222.67347737097842,1251.7425295449561,2
339.8164669172646,127.97058749827984,89.15926461341029,240.89268029925884,1213.0735729531186,3
331.03581803989783,120.45029089757463,81.05336877356214,220.25925694154043,1178.4470427627568,3
325.0479104310981,121.16869174206283,80.38669444158238,219.67295099853206,1182.3346941573834,3
551.2274471422327,155.81904179050687,81.2343622965731,170.87294735782558,1674.126409490594,1
525.8570064858571,156.0472595823659,81.14312129758783,168.18908316975555,1666.226295447497,1
579.0773050679743,162.29078608330812,86.83425616186706,170.91958205008618,1668.2678688780818,1
1830.16611133765,201.42765929632884,125.01623885365031,189.01136518428044,1653.9788854033438,2
525.6476875442507,171.52212996305863,119.67753314759742,184.95341450014953,1651.1117961222299,2
511.48555220262375,181.80623057059486,131.59305698248778,206.36813049230722,1656.9516712686163,2
490.1998357650667,176.9162411664894,123.98249859736741,186.35039946345464,1639.0938201046163,3
509.6752076040063,183.04590640519186,124.67184079243691,199.2107535283068,1632.7978098537828,3
521.7673809459517,179.27942961260263,129.21971272633158,185.70815248151095,1636.444537111963,3
495.6327659377606,40.93385723495323,23.596903663885893,78.45517903299853,810.0420829005981,1
314.5037265822153,37.47402279691762,23.666296079559167,78.55039861715092,773.7103362080352,1
264.48449087115216,37.26612462283739,23.678096826226255,75.56857354199342,752.7678761558618,1
271.748314012247,36.588553820249224,24.414164862321407,65.27884205997492,615.6047741895142,2
355.6039317334786,36.977096895543596,24.051481369896884,63.91406129023419,597.5809671149442,2
187.94615129560955,36.10102191407726,24.16165492829339,62.673203082011796,576.8912097609094,2
661.9903173656367,55.5792244993433,32.305541464867765,57.34187079860663,495.61445595804753,3
214.20451981908354,59.0990264427784,42.35026126824608,71.54976829504703,511.36812636879273,3
180.0649922533757,39.137229508125245,28.607387636355462,57.6060619786364,515.425978719776,3
384.0261759530243,135.03676913363262,76.39922467270068,143.12281787098877,1223.5269965451218,1
374.5490294551114,135.76142371293642,81.579707885477,145.67075482764798,1188.543593357927,1
356.18087399387014,135.19458198247327,85.28335015218374,148.44509697785574,1183.6538887468666,1
334.2621603879125,141.74894602338512,109.6879322392136,149.6379767913998,1117.2509069067316,2
332.79266243818864,139.12112372852408,110.69044450353162,148.96103444706995,1100.6880704112768,2
328.6447471936787,142.86490379079376,107.55372923965022,149.0496535411714,1098.9063405136967,2
317.54233389179615,128.3871934538636,99.31178271354995,141.05430486891947,1053.1611627747218,3
315.3019685151797,129.01690121021693,95.95729526348593,139.99929188844092,1050.9244381346002,3
311.57675192824047,125.18947870759392,95.85767384809847,138.1533639344478,1027.0687785597315,3
471.96842466072576,144.01936065130147,55.190706343542956,153.4361299753857,1494.668624003976,1
486.66765549179354,145.56616787995003,58.924935349037824,153.16103518337954,1493.2607126223734,1
490.20555249626744,148.18736726212936,58.63728974643296,153.14606160080623,1489.1025633180154,1
449.2705620792613,174.6514124210649,106.37760227188484,149.79534397052592,1432.3003051806954,2
488.34210770879565,169.67870893386507,94.60938367323479,148.69281682670234,1419.111853605489,2
437.2597056470859,161.3174926162969,79.0077213678553,146.09860983139015,1416.4628869968494,2
432.1591064722912,160.51415497425094,76.4237124885103,142.3549555815528,1385.2015553129602,3
427.7467688276438,154.3899374514039,89.1416328311744,142.47837730170843,1386.1309518457133,3
427.29111260607027,162.9561500099645,84.24440475428437,141.74626502145026,1385.1842157553688,3
542.0795854386203,154.33261315317694,63.99297497652645,163.96828799357382,1573.7011393262203,1
962.999087086239,166.80016139119448,67.46172129537891,163.83378682155785,1583.8644020861518,1
487.5888527706782,155.28159150470015,64.84696430361595,163.07631451672705,1590.0528133705625,1
506.9291632161882,162.35642079564815,75.91363374609827,160.39461127949613,1582.6452701820504,2
472.4118389862297,154.96780680849616,71.86873749804188,157.2863403114188,1582.0364725982638,2
461.4662256112717,157.79664088615706,77.06990659987538,157.80185360058522,1584.2241493159988,2
464.4945175137796,161.61938000789252,78.16721846787075,160.62036853293208,1584.697520767679,3
497.3074941487218,154.94574571360317,78.18677557066079,153.681636185465,1580.162736986258,3
507.0715181133683,157.7908382408798,82.89785878199994,165.0524707420225,1584.8431998229837,3
514.0787827008463,147.60852483434465,56.73484879037399,167.8985741463443,1653.5840871949113,1
489.1866458644102,147.16222444582735,59.88714685224159,167.3208379371219,1653.2510930018495,1
470.8781580854862,151.11171899142613,62.8614356324421,167.7840610398601,1650.706279019821,1
467.7390554637442,163.15417639438374,93.26905269532827,163.932591931344,1645.2778424361902,2
473.6508248501844,163.28860153319457,101.02130845132476,164.22906320159612,1648.5666998749518,2
513.8569828024326,168.14558125811786,103.61079388540439,168.51900116721072,1654.4976923012696,2
489.1645641436302,162.40792957578427,103.64638979854854,163.70523747481758,1652.5380886505595,3
464.7081949869436,163.12076501311057,107.14331262776344,160.66912518046678,1663.3248541807138,3
470.4552789751273,166.51238012275115,101.75768647332703,159.57565326595804,1660.7863965112024,3
477.65650739452485,139.0938590076756,50.275410741116254,155.3947669593089,1682.0879077882346,1
478.3477851074632,139.3384389644024,52.39674592600426,153.9943894041967,1664.141749609149,1
461.775005329373,139.3997520216051,53.98005341644922,151.0066835826701,1674.9501248142064,1
435.97950132668353,157.48922579163005,101.96032379105907,139.18815850799712,1564.0872618744306,2
428.6396405548416,158.04063741143548,92.18187115658962,137.19260958478256,1554.257184475598,2
430.81268970441386,152.99680251115814,129.77082646654068,136.44637509856847,1537.3914381978861,2
398.3401030734704,142.09865508892202,100.5257104221294,120.90750775895856,1460.0681301510901,3
403.00812945827886,146.6700961910826,77.87199652445578,120.55485637787358,1480.5499491440767,3
400.95788636620546,141.85683762780803,80.25409173229414,118.40956285533932,1452.042532370764,3
554.1427217675493,171.9793928817355,75.10651117620296,182.62630857226534,1612.1059051112923,1
563.4948122981026,176.08336327421313,88.49004848097033,180.62446122098754,1589.1667419324276,1
553.8633770015425,173.34535911063875,83.23995860988624,181.8497784303225,1589.3313072026854,1
514.525506230534,176.85456449012597,125.48747179025406,179.66123228160606,1603.1363777563383,2
514.550209100261,175.66841715362108,118.25002876136841,180.8775895355515,1605.910379625337,2
519.7817690013572,177.35532190757198,142.73474431554587,177.81003465560912,1604.8335900475988,2
519.028044740822,168.02360655149502,116.79965057972416,165.31462240449068,1576.8998107896243,3
496.3982030259999,170.66296205211367,111.34077007326243,165.82304886930223,1569.3824012991113,3
624.5793247178688,170.11928878934017,106.64467588777794,164.50923848563085,1564.4376088467707,3
